,nox_emissions
8619,127.16438692403482
8620,127.16438692403482
8621,127.16438692403482
8622,127.16438692403482
8623,127.16438692403482
8624,127.16438692403482
8625,100.0
8626,400.0
8627,300.0
8628,400.0
8629,400.0
8630,500.0
8631,127.16438692403482
8632,127.16438692403482
8633,127.16438692403482
8634,127.16438692403482
8635,100.0
8636,100.0
8637,127.16438692403482
8638,100.0
8639,200.0
8640,100.0
8641,200.0
8642,200.0
8643,200.0
8644,100.0
8645,100.0
8646,127.16438692403482
8647,127.16438692403482
8648,200.0
8649,200.0
8650,127.16438692403482
8651,100.0
8652,200.0
8653,200.0
8654,200.0
8655,127.16438692403482
8656,127.16438692403482
8657,127.16438692403482
8658,127.16438692403482
8659,300.0
8660,400.0
8661,300.0
8662,400.0
8663,500.0
8664,127.16438692403482
8665,127.16438692403482
8666,100.0
8667,127.16438692403482
8668,400.0
8669,400.0
8670,127.16438692403482
8671,127.16438692403482
8672,127.16438692403482
8673,127.16438692403482
8674,127.16438692403482
8675,127.16438692403482
8676,127.16438692403482
8677,127.16438692403482
8678,100.0
8679,127.16438692403482
8680,300.0
8681,400.0
8682,300.0
8683,400.0
8684,400.0
8685,400.0
8686,127.16438692403482
8687,127.16438692403482
8688,127.16438692403482
8689,127.16438692403482
8690,127.16438692403482
8691,127.16438692403482
8692,127.16438692403482
8693,127.16438692403482
8694,100.0
8695,400.0
8696,127.16438692403482
8697,300.0
8698,127.16438692403482
8699,127.16438692403482
8700,400.0
8701,400.0
8702,400.0
8703,300.0
8704,500.0
8705,400.0
8706,127.16438692403482
8707,127.16438692403482
8708,100.0
8709,200.0
8710,200.0
8711,127.16438692403482
8712,127.16438692403482
8713,127.16438692403482
8714,100.0
8715,127.16438692403482
8716,127.16438692403482
8717,400.0
8718,400.0
8719,400.0
8720,300.0
8721,500.0
8722,400.0
8723,127.16438692403482
8724,100.0
8725,127.16438692403482
8726,200.0
8727,200.0
8728,127.16438692403482
8729,127.16438692403482
8730,127.16438692403482
8731,100.0
8732,127.16438692403482
8733,300.0
8734,127.16438692403482
8735,127.16438692403482
8736,127.16438692403482
8737,127.16438692403482
8738,127.16438692403482
8739,127.16438692403482
8740,100.0
8741,127.16438692403482
8742,400.0
8743,400.0
8744,400.0
8745,127.16438692403482
8746,100.0
8747,400.0
8748,400.0
8749,300.0
8750,500.0
8751,100.0
8752,100.0
8753,100.0
8754,100.0
8755,127.16438692403482
8756,600.0
8757,600.0
8758,500.0
8759,127.16438692403482
8760,127.16438692403482
8761,127.16438692403482
8762,127.16438692403482
8763,127.16438692403482
8764,200.0
8765,300.0
8766,127.16438692403482
8767,200.0
8768,200.0
8769,400.0
8770,500.0
8771,400.0
8772,400.0
8773,100.0
8774,100.0
8775,700.0
8776,600.0
8777,600.0
8778,127.16438692403482
8779,600.0
8780,700.0
8781,600.0
8782,700.0
8783,500.0
8784,127.16438692403482
8785,800.0
8786,700.0
8787,700.0
8788,700.0
8789,700.0
8790,600.0
8791,500.0
8792,800.0
8793,800.0
8794,700.0
8795,700.0
8796,700.0
8797,700.0
8798,600.0
8799,700.0
8800,600.0
8801,127.16438692403482
8802,600.0
8803,700.0
8804,600.0
8805,700.0
8806,600.0
8807,600.0
8808,600.0
8809,700.0
8810,700.0
8811,600.0
8812,600.0
8813,600.0
8814,700.0
8815,700.0
8816,600.0
8817,600.0
8818,600.0
8819,700.0
8820,700.0
8821,600.0
8822,600.0
8823,600.0
8824,700.0
8825,700.0
8826,600.0
8827,600.0
8828,600.0
8829,700.0
8830,700.0
8831,600.0
8832,600.0
8833,600.0
8834,700.0
8835,700.0
8836,600.0
8837,600.0
8838,700.0
8839,800.0
8840,800.0
8841,600.0
8842,600.0
8843,127.16438692403482
8844,127.16438692403482
8845,127.16438692403482
8846,127.16438692403482
8847,100.0
8848,100.0
8849,127.16438692403482
8850,127.16438692403482
8851,127.16438692403482
8852,127.16438692403482
8853,100.0
8854,100.0
8855,100.0
8856,127.16438692403482
8857,127.16438692403482
8858,127.16438692403482
8859,127.16438692403482
8860,100.0
8861,200.0
8862,127.16438692403482
8863,127.16438692403482
8864,127.16438692403482
8865,127.16438692403482
8866,100.0
8867,100.0
8868,100.0
8869,100.0
8870,300.0
8871,100.0
8872,100.0
8873,100.0
8874,100.0
8875,100.0
8876,127.16438692403482
8877,100.0
8878,100.0
8879,100.0
8880,100.0
8881,127.16438692403482
8882,100.0
8883,400.0
8884,300.0
8885,100.0
8886,100.0
8887,100.0
8888,100.0
8889,100.0
8890,100.0
8891,100.0
8892,100.0
8893,100.0
8894,100.0
8895,400.0
8896,300.0
8897,100.0
8898,100.0
8899,100.0
8900,100.0
8901,100.0
8902,127.16438692403482
8903,100.0
8904,100.0
8905,127.16438692403482
8906,100.0
8907,127.16438692403482
8908,127.16438692403482
8909,100.0
8910,127.16438692403482
8911,127.16438692403482
8912,127.16438692403482
8913,100.0
8914,127.16438692403482
8915,127.16438692403482
8916,100.0
8917,400.0
8918,400.0
8919,100.0
8920,100.0
8921,127.16438692403482
8922,100.0
8923,127.16438692403482
8924,127.16438692403482
8925,127.16438692403482
8926,100.0
8927,127.16438692403482
8928,100.0
8929,127.16438692403482
8930,127.16438692403482
8931,127.16438692403482
8932,127.16438692403482
8933,400.0
8934,400.0
8935,100.0
8936,127.16438692403482
8937,100.0
8938,100.0
8939,127.16438692403482
8940,100.0
8941,127.16438692403482
8942,127.16438692403482
8943,100.0
8944,127.16438692403482
8945,127.16438692403482
8946,127.16438692403482
8947,100.0
8948,127.16438692403482
8949,127.16438692403482
8950,100.0
8951,400.0
8952,400.0
8953,100.0
8954,100.0
8955,127.16438692403482
8956,127.16438692403482
8957,127.16438692403482
8958,127.16438692403482
8959,127.16438692403482
8960,127.16438692403482
8961,100.0
8962,127.16438692403482
8963,127.16438692403482
8964,127.16438692403482
8965,100.0
8966,127.16438692403482
8967,127.16438692403482
8968,100.0
8969,127.16438692403482
8970,400.0
8971,400.0
8972,127.16438692403482
8973,100.0
8974,127.16438692403482
8975,127.16438692403482
8976,127.16438692403482
8977,127.16438692403482
8978,127.16438692403482
8979,127.16438692403482
8980,127.16438692403482
8981,127.16438692403482
8982,100.0
8983,127.16438692403482
8984,100.0
8985,127.16438692403482
8986,127.16438692403482
8987,127.16438692403482
8988,127.16438692403482
8989,127.16438692403482
8990,400.0
8991,400.0
8992,127.16438692403482
8993,127.16438692403482
8994,127.16438692403482
8995,127.16438692403482
8996,127.16438692403482
8997,127.16438692403482
8998,127.16438692403482
8999,100.0
9000,127.16438692403482
9001,127.16438692403482
9002,100.0
9003,127.16438692403482
9004,127.16438692403482
9005,100.0
9006,127.16438692403482
9007,400.0
9008,400.0
9009,127.16438692403482
9010,300.0
9011,127.16438692403482
9012,127.16438692403482
9013,127.16438692403482
9014,127.16438692403482
9015,127.16438692403482
9016,127.16438692403482
9017,127.16438692403482
9018,127.16438692403482
9019,127.16438692403482
9020,127.16438692403482
9021,127.16438692403482
9022,127.16438692403482
9023,127.16438692403482
9024,127.16438692403482
9025,127.16438692403482
9026,100.0
9027,127.16438692403482
9028,127.16438692403482
9029,400.0
9030,400.0
9031,400.0
9032,100.0
9033,100.0
9034,127.16438692403482
9035,100.0
9036,127.16438692403482
9037,127.16438692403482
9038,127.16438692403482
9039,127.16438692403482
9040,127.16438692403482
9041,127.16438692403482
9042,127.16438692403482
9043,127.16438692403482
9044,127.16438692403482
9045,100.0
9046,127.16438692403482
9047,100.0
9048,127.16438692403482
9049,127.16438692403482
9050,127.16438692403482
9051,127.16438692403482
9052,400.0
9053,400.0
9054,400.0
9055,400.0
9056,100.0
9057,100.0
9058,100.0
9059,100.0
9060,127.16438692403482
9061,127.16438692403482
9062,127.16438692403482
9063,127.16438692403482
9064,127.16438692403482
9065,127.16438692403482
9066,100.0
9067,127.16438692403482
9068,127.16438692403482
9069,127.16438692403482
9070,100.0
9071,127.16438692403482
9072,127.16438692403482
9073,100.0
9074,127.16438692403482
9075,100.0
9076,100.0
9077,100.0
9078,400.0
9079,400.0
9080,100.0
9081,100.0
9082,127.16438692403482
9083,127.16438692403482
9084,400.0
9085,127.16438692403482
9086,127.16438692403482
9087,400.0
9088,400.0
9089,500.0
9090,127.16438692403482
9091,500.0
9092,500.0
9093,127.16438692403482
9094,100.0
9095,400.0
9096,300.0
9097,100.0
9098,100.0
9099,127.16438692403482
9100,127.16438692403482
9101,127.16438692403482
9102,300.0
9103,100.0
9104,100.0
9105,400.0
9106,127.16438692403482
9107,127.16438692403482
9108,100.0
9109,100.0
9110,127.16438692403482
9111,127.16438692403482
9112,300.0
9113,100.0
9114,100.0
9115,400.0
9116,127.16438692403482
9117,127.16438692403482
9118,100.0
9119,100.0
9120,100.0
9121,100.0
9122,100.0
9123,127.16438692403482
9124,100.0
9125,100.0
9126,127.16438692403482
9127,127.16438692403482
9128,100.0
9129,100.0
9130,127.16438692403482
9131,300.0
9132,300.0
9133,300.0
9134,300.0
9135,127.16438692403482
9136,100.0
9137,127.16438692403482
9138,100.0
9139,127.16438692403482
9140,127.16438692403482
9141,100.0
9142,127.16438692403482
9143,127.16438692403482
9144,127.16438692403482
9145,127.16438692403482
9146,400.0
9147,400.0
9148,500.0
9149,127.16438692403482
9150,127.16438692403482
9151,127.16438692403482
9152,127.16438692403482
9153,127.16438692403482
9154,127.16438692403482
9155,127.16438692403482
9156,300.0
9157,300.0
9158,100.0
9159,300.0
9160,300.0
9161,127.16438692403482
9162,100.0
9163,127.16438692403482
9164,100.0
9165,127.16438692403482
9166,127.16438692403482
9167,127.16438692403482
9168,100.0
9169,127.16438692403482
9170,127.16438692403482
9171,127.16438692403482
9172,400.0
9173,400.0
9174,500.0
9175,127.16438692403482
9176,127.16438692403482
9177,127.16438692403482
9178,127.16438692403482
9179,127.16438692403482
9180,127.16438692403482
9181,300.0
9182,300.0
9183,300.0
9184,300.0
9185,100.0
9186,127.16438692403482
9187,127.16438692403482
9188,100.0
9189,127.16438692403482
9190,127.16438692403482
9191,100.0
9192,100.0
9193,127.16438692403482
9194,127.16438692403482
9195,127.16438692403482
9196,300.0
9197,127.16438692403482
9198,127.16438692403482
9199,400.0
9200,127.16438692403482
9201,127.16438692403482
9202,127.16438692403482
9203,100.0
9204,127.16438692403482
9205,127.16438692403482
9206,400.0
9207,300.0
9208,400.0
9209,127.16438692403482
9210,127.16438692403482
9211,127.16438692403482
9212,127.16438692403482
9213,127.16438692403482
9214,127.16438692403482
9215,127.16438692403482
9216,127.16438692403482
9217,300.0
9218,400.0
9219,400.0
9220,400.0
9221,127.16438692403482
9222,127.16438692403482
9223,127.16438692403482
9224,127.16438692403482
9225,127.16438692403482
9226,300.0
9227,300.0
9228,300.0
9229,400.0
9230,300.0
9231,300.0
9232,127.16438692403482
9233,100.0
9234,127.16438692403482
9235,127.16438692403482
9236,127.16438692403482
9237,127.16438692403482
9238,127.16438692403482
9239,127.16438692403482
9240,127.16438692403482
9241,127.16438692403482
9242,127.16438692403482
9243,300.0
9244,400.0
9245,300.0
9246,400.0
9247,400.0
9248,127.16438692403482
9249,127.16438692403482
9250,127.16438692403482
9251,127.16438692403482
9252,127.16438692403482
9253,300.0
9254,300.0
9255,300.0
9256,400.0
9257,300.0
9258,100.0
9259,127.16438692403482
9260,100.0
9261,127.16438692403482
9262,127.16438692403482
9263,100.0
9264,100.0
9265,400.0
9266,400.0
9267,100.0
9268,100.0
9269,127.16438692403482
9270,100.0
9271,127.16438692403482
9272,127.16438692403482
9273,127.16438692403482
9274,127.16438692403482
9275,100.0
9276,127.16438692403482
9277,100.0
9278,127.16438692403482
9279,127.16438692403482
9280,100.0
9281,127.16438692403482
9282,127.16438692403482
9283,127.16438692403482
9284,127.16438692403482
9285,127.16438692403482
9286,127.16438692403482
9287,100.0
9288,100.0
9289,100.0
9290,100.0
9291,100.0
9292,100.0
9293,100.0
9294,100.0
9295,100.0
9296,100.0
9297,100.0
9298,100.0
9299,100.0
9300,100.0
9301,100.0
9302,100.0
9303,127.16438692403482
9304,127.16438692403482
9305,127.16438692403482
9306,127.16438692403482
9307,400.0
9308,400.0
9309,400.0
9310,400.0
9311,127.16438692403482
9312,127.16438692403482
9313,127.16438692403482
9314,400.0
9315,400.0
9316,127.16438692403482
9317,127.16438692403482
9318,127.16438692403482
9319,127.16438692403482
9320,127.16438692403482
9321,127.16438692403482
9322,127.16438692403482
9323,127.16438692403482
9324,127.16438692403482
9325,127.16438692403482
9326,127.16438692403482
9327,127.16438692403482
9328,127.16438692403482
9329,127.16438692403482
9330,127.16438692403482
9331,127.16438692403482
9332,127.16438692403482
9333,127.16438692403482
9334,127.16438692403482
9335,127.16438692403482
9336,127.16438692403482
9337,400.0
9338,400.0
9339,400.0
9340,400.0
9341,127.16438692403482
9342,127.16438692403482
9343,127.16438692403482
9344,127.16438692403482
9345,127.16438692403482
9346,127.16438692403482
9347,127.16438692403482
9348,127.16438692403482
9349,127.16438692403482
9350,127.16438692403482
9351,127.16438692403482
9352,127.16438692403482
9353,127.16438692403482
9354,127.16438692403482
9355,400.0
9356,400.0
9357,400.0
9358,400.0
9359,127.16438692403482
9360,127.16438692403482
9361,127.16438692403482
9362,127.16438692403482
9363,400.0
9364,400.0
9365,400.0
9366,400.0
9367,127.16438692403482
9368,127.16438692403482
9369,127.16438692403482
9370,127.16438692403482
9371,100.0
9372,100.0
9373,100.0
9374,100.0
9375,100.0
9376,100.0
9377,100.0
9378,400.0
9379,127.16438692403482
9380,127.16438692403482
9381,100.0
9382,100.0
9383,127.16438692403482
9384,127.16438692403482
9385,127.16438692403482
9386,127.16438692403482
9387,600.0
9388,600.0
9389,127.16438692403482
9390,127.16438692403482
9391,100.0
9392,100.0
9393,127.16438692403482
9394,127.16438692403482
9395,127.16438692403482
9396,127.16438692403482
9397,127.16438692403482
9398,127.16438692403482
9399,100.0
9400,100.0
9401,127.16438692403482
9402,100.0
9403,127.16438692403482
9404,800.0
9405,100.0
9406,127.16438692403482
9407,127.16438692403482
9408,100.0
9409,127.16438692403482
9410,100.0
9411,127.16438692403482
9412,127.16438692403482
9413,100.0
9414,127.16438692403482
9415,100.0
9416,127.16438692403482
9417,100.0
9418,127.16438692403482
9419,127.16438692403482
9420,400.0
9421,127.16438692403482
9422,127.16438692403482
9423,400.0
9424,127.16438692403482
9425,600.0
9426,600.0
9427,100.0
9428,100.0
9429,100.0
9430,100.0
9431,100.0
9432,127.16438692403482
9433,127.16438692403482
9434,127.16438692403482
9435,700.0
9436,127.16438692403482
9437,100.0
9438,600.0
9439,600.0
9440,127.16438692403482
9441,600.0
9442,100.0
9443,127.16438692403482
9444,127.16438692403482
9445,600.0
9446,100.0
9447,100.0
9448,127.16438692403482
9449,100.0
9450,100.0
9451,100.0
9452,127.16438692403482
9453,100.0
9454,100.0
9455,127.16438692403482
9456,100.0
9457,400.0
9458,300.0
9459,127.16438692403482
9460,300.0
9461,400.0
9462,127.16438692403482
9463,100.0
9464,127.16438692403482
9465,127.16438692403482
9466,127.16438692403482
9467,100.0
9468,127.16438692403482
9469,127.16438692403482
9470,127.16438692403482
9471,127.16438692403482
9472,400.0
9473,500.0
9474,400.0
9475,400.0
9476,400.0
9477,400.0
9478,400.0
9479,300.0
9480,400.0
9481,400.0
9482,127.16438692403482
9483,127.16438692403482
9484,400.0
9485,127.16438692403482
9486,127.16438692403482
9487,500.0
9488,127.16438692403482
9489,500.0
9490,127.16438692403482
9491,127.16438692403482
9492,400.0
9493,127.16438692403482
9494,127.16438692403482
9495,300.0
9496,127.16438692403482
9497,127.16438692403482
9498,100.0
9499,127.16438692403482
9500,127.16438692403482
9501,100.0
9502,400.0
9503,300.0
9504,400.0
9505,400.0
9506,300.0
9507,300.0
9508,400.0
9509,100.0
9510,127.16438692403482
9511,127.16438692403482
9512,300.0
9513,127.16438692403482
9514,127.16438692403482
9515,127.16438692403482
9516,127.16438692403482
9517,127.16438692403482
9518,127.16438692403482
9519,127.16438692403482
9520,100.0
9521,100.0
9522,100.0
9523,100.0
9524,127.16438692403482
9525,127.16438692403482
9526,100.0
9527,100.0
9528,127.16438692403482
9529,127.16438692403482
9530,127.16438692403482
9531,127.16438692403482
9532,127.16438692403482
9533,100.0
9534,127.16438692403482
9535,127.16438692403482
9536,127.16438692403482
9537,127.16438692403482
9538,127.16438692403482
9539,127.16438692403482
9540,127.16438692403482
9541,127.16438692403482
9542,127.16438692403482
9543,127.16438692403482
9544,127.16438692403482
9545,127.16438692403482
9546,127.16438692403482
9547,127.16438692403482
9548,100.0
9549,100.0
9550,100.0
9551,100.0
9552,127.16438692403482
9553,100.0
9554,127.16438692403482
9555,127.16438692403482
9556,400.0
9557,400.0
9558,400.0
9559,400.0
9560,100.0
9561,400.0
9562,127.16438692403482
9563,127.16438692403482
9564,400.0
9565,500.0
9566,127.16438692403482
9567,100.0
9568,127.16438692403482
9569,400.0
9570,100.0
9571,400.0
9572,127.16438692403482
9573,100.0
9574,500.0
9575,127.16438692403482
9576,127.16438692403482
9577,100.0
9578,100.0
9579,127.16438692403482
9580,400.0
9581,400.0
9582,100.0
9583,100.0
9584,100.0
9585,100.0
9586,100.0
9587,127.16438692403482
9588,127.16438692403482
9589,400.0
9590,400.0
9591,400.0
9592,127.16438692403482
9593,127.16438692403482
9594,127.16438692403482
9595,100.0
9596,127.16438692403482
9597,127.16438692403482
9598,100.0
9599,100.0
9600,100.0
9601,127.16438692403482
9602,500.0
9603,500.0
9604,500.0
9605,100.0
9606,100.0
9607,100.0
9608,100.0
9609,100.0
9610,100.0
9611,100.0
9612,100.0
9613,100.0
9614,100.0
9615,100.0
9616,127.16438692403482
9617,127.16438692403482
9618,127.16438692403482
9619,127.16438692403482
9620,127.16438692403482
9621,127.16438692403482
9622,127.16438692403482
9623,127.16438692403482
9624,127.16438692403482
9625,127.16438692403482
9626,500.0
9627,400.0
9628,500.0
9629,400.0
9630,400.0
9631,400.0
