,thc_emissions_[mg/km]
54624,49.22662638179499
54625,49.22662638179499
54626,49.22662638179499
54627,49.22662638179499
54628,49.22662638179499
54629,49.22662638179499
54630,49.22662638179499
54631,49.22662638179499
54632,49.22662638179499
54633,49.22662638179499
54634,49.22662638179499
54635,49.22662638179499
54636,49.22662638179499
54637,49.22662638179499
54638,49.22662638179499
54639,49.22662638179499
54640,49.22662638179499
54641,49.22662638179499
54642,49.22662638179499
54643,49.22662638179499
54644,49.22662638179499
54645,49.22662638179499
54646,49.22662638179499
54647,49.22662638179499
54648,49.22662638179499
54649,49.22662638179499
54650,49.22662638179499
54651,49.22662638179499
54652,49.22662638179499
54653,49.22662638179499
54654,49.22662638179499
54655,49.22662638179499
54656,49.22662638179499
54657,49.22662638179499
54658,49.22662638179499
54659,49.22662638179499
54660,49.22662638179499
54661,49.22662638179499
54662,49.22662638179499
54663,49.22662638179499
54664,49.22662638179499
54665,49.22662638179499
54666,49.22662638179499
54667,49.22662638179499
54668,49.22662638179499
54669,49.22662638179499
54670,49.22662638179499
54671,49.22662638179499
54672,49.22662638179499
54673,49.22662638179499
54674,49.22662638179499
54675,49.22662638179499
54676,49.22662638179499
54677,49.22662638179499
54678,49.22662638179499
54679,49.22662638179499
54680,49.22662638179499
54681,49.22662638179499
54682,49.22662638179499
54683,49.22662638179499
54684,49.22662638179499
54685,49.22662638179499
54686,49.22662638179499
54687,49.22662638179499
54688,49.22662638179499
54689,49.22662638179499
54690,49.22662638179499
54691,49.22662638179499
54692,49.22662638179499
54693,49.22662638179499
54694,49.22662638179499
54695,49.22662638179499
54696,49.22662638179499
54697,49.22662638179499
54698,49.22662638179499
54699,49.22662638179499
54700,49.22662638179499
54701,49.22662638179499
54702,49.22662638179499
54703,49.22662638179499
54704,49.22662638179499
54705,49.22662638179499
54706,49.22662638179499
54707,49.22662638179499
54708,49.22662638179499
54709,49.22662638179499
54710,49.22662638179499
54711,49.22662638179499
54712,49.22662638179499
54713,49.22662638179499
54714,49.22662638179499
54715,49.22662638179499
54716,49.22662638179499
54717,49.22662638179499
54718,49.22662638179499
54719,49.22662638179499
54720,49.22662638179499
54721,49.22662638179499
54722,49.22662638179499
54723,49.22662638179499
54724,49.22662638179499
54725,49.22662638179499
54726,49.22662638179499
54727,49.22662638179499
54728,49.22662638179499
54729,49.22662638179499
54730,49.22662638179499
54731,49.22662638179499
54732,49.22662638179499
54733,49.22662638179499
54734,49.22662638179499
54735,49.22662638179499
54736,49.22662638179499
54737,49.22662638179499
54738,49.22662638179499
54739,49.22662638179499
54740,49.22662638179499
54741,49.22662638179499
54742,49.22662638179499
54743,49.22662638179499
54744,49.22662638179499
54745,49.22662638179499
54746,49.22662638179499
54747,49.22662638179499
54748,49.22662638179499
54749,49.22662638179499
54750,49.22662638179499
54751,49.22662638179499
54752,49.22662638179499
54753,49.22662638179499
54754,49.22662638179499
54755,49.22662638179499
54756,49.22662638179499
54757,49.22662638179499
54758,49.22662638179499
54759,49.22662638179499
54760,49.22662638179499
54761,49.22662638179499
54762,49.22662638179499
54763,49.22662638179499
54764,49.22662638179499
54765,49.22662638179499
54766,49.22662638179499
54767,49.22662638179499
54768,49.22662638179499
54769,49.22662638179499
54770,49.22662638179499
54771,49.22662638179499
54772,49.22662638179499
54773,49.22662638179499
54774,49.22662638179499
54775,49.22662638179499
54776,49.22662638179499
54777,49.22662638179499
54778,49.22662638179499
54779,49.22662638179499
54780,49.22662638179499
54781,49.22662638179499
54782,49.22662638179499
54783,49.22662638179499
54784,49.22662638179499
54785,49.22662638179499
54786,49.22662638179499
54787,49.22662638179499
54788,49.22662638179499
54789,49.22662638179499
54790,49.22662638179499
54791,49.22662638179499
54792,49.22662638179499
54793,49.22662638179499
54794,49.22662638179499
54795,49.22662638179499
54796,49.22662638179499
54797,49.22662638179499
54798,49.22662638179499
54799,49.22662638179499
54800,49.22662638179499
54801,49.22662638179499
54802,49.22662638179499
54803,49.22662638179499
54804,49.22662638179499
54805,49.22662638179499
54806,49.22662638179499
54807,49.22662638179499
54808,49.22662638179499
54809,49.22662638179499
54810,49.22662638179499
54811,49.22662638179499
54812,49.22662638179499
54813,49.22662638179499
54814,49.22662638179499
54815,49.22662638179499
54816,49.22662638179499
54817,49.22662638179499
54818,49.22662638179499
54819,49.22662638179499
54820,49.22662638179499
54821,49.22662638179499
54822,49.22662638179499
54823,49.22662638179499
54824,49.22662638179499
54825,49.22662638179499
54826,49.22662638179499
54827,49.22662638179499
54828,49.22662638179499
54829,49.22662638179499
54830,49.22662638179499
54831,49.22662638179499
54832,49.22662638179499
54833,49.22662638179499
54834,49.22662638179499
54835,49.22662638179499
54836,49.22662638179499
54837,49.22662638179499
54838,49.22662638179499
54839,49.22662638179499
54840,49.22662638179499
54841,49.22662638179499
54842,49.22662638179499
54843,49.22662638179499
54844,49.22662638179499
54845,49.22662638179499
54846,49.22662638179499
54847,49.22662638179499
54848,49.22662638179499
54849,49.22662638179499
54850,49.22662638179499
54851,49.22662638179499
54852,49.22662638179499
54853,49.22662638179499
54854,49.22662638179499
54855,49.22662638179499
54856,49.22662638179499
54857,49.22662638179499
54858,49.22662638179499
54859,49.22662638179499
54860,49.22662638179499
54861,49.22662638179499
54862,49.22662638179499
54863,49.22662638179499
54864,49.22662638179499
54865,49.22662638179499
54866,49.22662638179499
54867,49.22662638179499
54868,49.22662638179499
54869,49.22662638179499
54870,49.22662638179499
54871,49.22662638179499
54872,49.22662638179499
54873,49.22662638179499
54874,49.22662638179499
54875,49.22662638179499
54876,49.22662638179499
54877,49.22662638179499
54878,49.22662638179499
54879,49.22662638179499
54880,49.22662638179499
54881,49.22662638179499
54882,49.22662638179499
54883,49.22662638179499
54884,49.22662638179499
54885,49.22662638179499
54886,49.22662638179499
54887,49.22662638179499
54888,49.22662638179499
54889,49.22662638179499
54890,49.22662638179499
54891,49.22662638179499
54892,49.22662638179499
54893,49.22662638179499
54894,49.22662638179499
54895,49.22662638179499
54896,49.22662638179499
54897,49.22662638179499
54898,49.22662638179499
54899,49.22662638179499
54900,49.22662638179499
54901,49.22662638179499
54902,49.22662638179499
54903,49.22662638179499
54904,49.22662638179499
54905,49.22662638179499
54906,49.22662638179499
54907,49.22662638179499
54908,49.22662638179499
54909,49.22662638179499
54910,49.22662638179499
54911,49.22662638179499
54912,49.22662638179499
54913,49.22662638179499
54914,49.22662638179499
54915,49.22662638179499
54916,49.22662638179499
54917,49.22662638179499
54918,49.22662638179499
54919,49.22662638179499
54920,49.22662638179499
54921,49.22662638179499
54922,49.22662638179499
54923,49.22662638179499
54924,49.22662638179499
54925,49.22662638179499
54926,49.22662638179499
54927,49.22662638179499
54928,49.22662638179499
54929,49.22662638179499
54930,49.22662638179499
54931,49.22662638179499
54932,49.22662638179499
54933,49.22662638179499
54934,49.22662638179499
54935,49.22662638179499
54936,49.22662638179499
54937,49.22662638179499
54938,49.22662638179499
54939,49.22662638179499
54940,49.22662638179499
54941,49.22662638179499
54942,49.22662638179499
54943,49.22662638179499
54944,49.22662638179499
54945,49.22662638179499
54946,49.22662638179499
54947,49.22662638179499
54948,49.22662638179499
54949,49.22662638179499
54950,49.22662638179499
54951,49.22662638179499
54952,49.22662638179499
54953,49.22662638179499
54954,49.22662638179499
54955,49.22662638179499
54956,49.22662638179499
54957,49.22662638179499
54958,49.22662638179499
54959,49.22662638179499
54960,49.22662638179499
54961,49.22662638179499
54962,49.22662638179499
54963,49.22662638179499
54964,49.22662638179499
54965,49.22662638179499
54966,49.22662638179499
54967,49.22662638179499
54968,49.22662638179499
54969,49.22662638179499
54970,49.22662638179499
54971,49.22662638179499
54972,49.22662638179499
54973,49.22662638179499
54974,49.22662638179499
54975,49.22662638179499
54976,49.22662638179499
54977,49.22662638179499
54978,49.22662638179499
54979,49.22662638179499
54980,49.22662638179499
54981,49.22662638179499
54982,49.22662638179499
54983,49.22662638179499
54984,49.22662638179499
54985,49.22662638179499
54986,49.22662638179499
54987,49.22662638179499
54988,49.22662638179499
54989,49.22662638179499
54990,49.22662638179499
54991,49.22662638179499
54992,49.22662638179499
54993,49.22662638179499
54994,49.22662638179499
54995,49.22662638179499
54996,49.22662638179499
54997,49.22662638179499
54998,49.22662638179499
54999,49.22662638179499
55000,49.22662638179499
55001,49.22662638179499
55002,49.22662638179499
55003,49.22662638179499
55004,49.22662638179499
55005,49.22662638179499
55006,49.22662638179499
55007,49.22662638179499
55008,49.22662638179499
55009,49.22662638179499
55010,49.22662638179499
55011,49.22662638179499
55012,49.22662638179499
55013,49.22662638179499
55014,49.22662638179499
55015,49.22662638179499
55016,49.22662638179499
55017,49.22662638179499
55018,49.22662638179499
55019,49.22662638179499
55020,49.22662638179499
55021,49.22662638179499
55022,49.22662638179499
55023,49.22662638179499
55024,49.22662638179499
55025,49.22662638179499
55026,49.22662638179499
55027,49.22662638179499
55028,49.22662638179499
55029,49.22662638179499
55030,49.22662638179499
55031,49.22662638179499
55032,49.22662638179499
55033,49.22662638179499
55034,49.22662638179499
55035,49.22662638179499
55036,49.22662638179499
55037,49.22662638179499
55038,49.22662638179499
55039,49.22662638179499
55040,49.22662638179499
55041,49.22662638179499
55042,49.22662638179499
55043,49.22662638179499
55044,49.22662638179499
55045,49.22662638179499
55046,49.22662638179499
55047,49.22662638179499
55048,49.22662638179499
55049,49.22662638179499
55050,49.22662638179499
55051,49.22662638179499
55052,49.22662638179499
55053,49.22662638179499
55054,49.22662638179499
55055,49.22662638179499
55056,49.22662638179499
55057,49.22662638179499
55058,49.22662638179499
55059,49.22662638179499
55060,49.22662638179499
55061,49.22662638179499
55062,49.22662638179499
55063,49.22662638179499
55064,49.22662638179499
55065,49.22662638179499
55066,49.22662638179499
55067,49.22662638179499
55068,49.22662638179499
55069,49.22662638179499
55070,49.22662638179499
55071,49.22662638179499
55072,49.22662638179499
55073,49.22662638179499
55074,49.22662638179499
55075,49.22662638179499
55076,49.22662638179499
55077,49.22662638179499
55078,49.22662638179499
55079,49.22662638179499
55080,49.22662638179499
55081,49.22662638179499
55082,49.22662638179499
55083,49.22662638179499
55084,49.22662638179499
55085,49.22662638179499
55086,49.22662638179499
55087,49.22662638179499
55088,49.22662638179499
55089,49.22662638179499
55090,49.22662638179499
55091,49.22662638179499
55092,49.22662638179499
55093,49.22662638179499
55094,49.22662638179499
55095,49.22662638179499
55096,49.22662638179499
55097,49.22662638179499
55098,49.22662638179499
55099,49.22662638179499
55100,49.22662638179499
55101,49.22662638179499
55102,49.22662638179499
55103,49.22662638179499
55104,49.22662638179499
55105,49.22662638179499
55106,49.22662638179499
55107,49.22662638179499
55108,49.22662638179499
55109,49.22662638179499
55110,49.22662638179499
55111,49.22662638179499
55112,49.22662638179499
55113,49.22662638179499
55114,49.22662638179499
55115,49.22662638179499
55116,49.22662638179499
55117,49.22662638179499
55118,49.22662638179499
55119,49.22662638179499
55120,49.22662638179499
55121,49.22662638179499
55122,49.22662638179499
55123,49.22662638179499
55124,49.22662638179499
55125,49.22662638179499
55126,49.22662638179499
55127,49.22662638179499
55128,49.22662638179499
55129,49.22662638179499
55130,49.22662638179499
55131,49.22662638179499
55132,49.22662638179499
55133,49.22662638179499
55134,49.22662638179499
55135,49.22662638179499
55136,49.22662638179499
55137,49.22662638179499
55138,49.22662638179499
55139,49.22662638179499
55140,49.22662638179499
55141,49.22662638179499
55142,49.22662638179499
55143,49.22662638179499
55144,49.22662638179499
55145,49.22662638179499
55146,49.22662638179499
55147,49.22662638179499
55148,49.22662638179499
55149,49.22662638179499
55150,49.22662638179499
55151,49.22662638179499
55152,49.22662638179499
55153,49.22662638179499
55154,49.22662638179499
55155,49.22662638179499
55156,49.22662638179499
55157,49.22662638179499
55158,49.22662638179499
55159,49.22662638179499
55160,49.22662638179499
55161,49.22662638179499
55162,49.22662638179499
55163,49.22662638179499
55164,49.22662638179499
55165,49.22662638179499
55166,49.22662638179499
55167,49.22662638179499
55168,49.22662638179499
55169,49.22662638179499
55170,49.22662638179499
55171,49.22662638179499
55172,49.22662638179499
55173,49.22662638179499
55174,49.22662638179499
55175,49.22662638179499
55176,49.22662638179499
55177,49.22662638179499
55178,49.22662638179499
55179,49.22662638179499
55180,49.22662638179499
55181,49.22662638179499
55182,49.22662638179499
55183,49.22662638179499
55184,49.22662638179499
55185,49.22662638179499
55186,49.22662638179499
55187,49.22662638179499
55188,49.22662638179499
55189,0.0
55190,49.22662638179499
55191,49.22662638179499
55192,49.22662638179499
55193,49.22662638179499
55194,49.22662638179499
55195,49.22662638179499
55196,49.22662638179499
55197,49.22662638179499
55198,49.22662638179499
55199,49.22662638179499
55200,49.22662638179499
55201,49.22662638179499
55202,49.22662638179499
55203,49.22662638179499
55204,49.22662638179499
55205,49.22662638179499
55206,49.22662638179499
55207,49.22662638179499
55208,49.22662638179499
55209,49.22662638179499
55210,49.22662638179499
55211,49.22662638179499
55212,49.22662638179499
55213,49.22662638179499
55214,49.22662638179499
55215,49.22662638179499
55216,49.22662638179499
55217,49.22662638179499
55218,49.22662638179499
55219,49.22662638179499
55220,49.22662638179499
55221,49.22662638179499
55222,49.22662638179499
55223,49.22662638179499
55224,49.22662638179499
55225,49.22662638179499
55226,49.22662638179499
55227,49.22662638179499
55228,49.22662638179499
55229,49.22662638179499
55230,49.22662638179499
55231,49.22662638179499
55232,49.22662638179499
55233,49.22662638179499
55234,49.22662638179499
55235,49.22662638179499
55236,49.22662638179499
55237,49.22662638179499
55238,49.22662638179499
55239,49.22662638179499
55240,49.22662638179499
55241,49.22662638179499
55242,49.22662638179499
55243,49.22662638179499
55244,49.22662638179499
55245,49.22662638179499
55246,49.22662638179499
55247,49.22662638179499
55248,49.22662638179499
55249,49.22662638179499
55250,49.22662638179499
55251,49.22662638179499
55252,49.22662638179499
55253,49.22662638179499
55254,49.22662638179499
55255,49.22662638179499
55256,49.22662638179499
55257,49.22662638179499
55258,49.22662638179499
55259,49.22662638179499
55260,49.22662638179499
55261,49.22662638179499
55262,49.22662638179499
55263,49.22662638179499
55264,49.22662638179499
55265,49.22662638179499
55266,49.22662638179499
55267,49.22662638179499
55268,49.22662638179499
55269,49.22662638179499
55270,49.22662638179499
55271,49.22662638179499
55272,49.22662638179499
55273,49.22662638179499
55274,49.22662638179499
55275,49.22662638179499
55276,49.22662638179499
55277,49.22662638179499
55278,49.22662638179499
55279,49.22662638179499
55280,49.22662638179499
55281,49.22662638179499
55282,49.22662638179499
55283,49.22662638179499
55284,49.22662638179499
55285,49.22662638179499
55286,49.22662638179499
55287,49.22662638179499
55288,49.22662638179499
55289,49.22662638179499
55290,49.22662638179499
55291,49.22662638179499
55292,49.22662638179499
55293,49.22662638179499
55294,49.22662638179499
55295,49.22662638179499
55296,49.22662638179499
55297,49.22662638179499
55298,49.22662638179499
55299,49.22662638179499
55300,49.22662638179499
55301,10.0
55302,10.0
55303,8.0
55304,8.0
55305,18.0
55306,18.0
55307,18.0
55308,57.0
55309,57.0
55310,4.0
55311,4.0
55312,7.0
55313,7.0
55314,14.0
55315,19.0
55316,19.0
55317,19.0
55318,19.0
55319,18.0
55320,11.0
55321,9.0
55322,17.0
55323,8.0
55324,8.0
55325,10.0
55326,7.0
55327,6.0
55328,10.0
55329,7.0
55330,57.0
55331,57.0
55332,19.0
55333,19.0
55334,19.0
55335,19.0
55336,19.0
55337,18.0
55338,21.0
55339,21.0
55340,11.0
55341,15.0
55342,22.0
55343,22.0
55344,22.0
55345,22.0
55346,24.0
55347,42.0
55348,28.0
55349,28.0
55350,31.0
55351,41.0
55352,41.0
55353,61.0
55354,61.0
55355,61.0
55356,61.0
55357,61.0
55358,61.0
55359,56.0
55360,34.0
55361,32.0
55362,38.0
55363,49.0
55364,49.0
55365,38.0
55366,38.0
55367,49.0
55368,42.0
55369,39.0
55370,37.0
55371,55.0
55372,68.0
55373,66.0
55374,67.0
55375,67.0
55376,66.0
55377,67.0
55378,67.0
55379,53.0
55380,53.0
55381,28.0
55382,28.0
55383,22.0
55384,35.0
55385,59.0
55386,32.0
55387,32.0
55388,34.0
55389,32.0
55390,56.0
55391,38.0
55392,57.0
55393,31.0
55394,31.0
55395,48.0
55396,53.0
55397,38.0
55398,61.0
55399,61.0
55400,61.0
55401,39.0
55402,47.0
55403,60.0
55404,52.0
55405,59.0
55406,41.0
55407,49.0
55408,48.0
55409,59.0
55410,41.0
55411,49.0
55412,48.0
55413,33.0
55414,44.0
55415,39.0
55416,41.0
55417,40.0
55418,29.0
55419,38.0
55420,38.0
55421,25.0
55422,25.0
55423,25.0
55424,34.0
55425,32.0
55426,38.0
55427,27.0
55428,61.0
55429,47.0
55430,47.0
55431,60.0
55432,60.0
55433,60.0
55434,44.0
55435,52.0
55436,52.0
55437,48.0
55438,48.0
55439,48.0
55440,48.0
55441,48.0
55442,48.0
55443,57.0
55444,52.0
55445,52.0
55446,52.0
55447,57.0
55448,57.0
55449,57.0
55450,57.0
55451,57.0
55452,57.0
55453,44.0
55454,57.0
55455,52.0
55456,52.0
55457,52.0
55458,57.0
55459,57.0
55460,57.0
55461,57.0
55462,57.0
55463,41.0
55464,37.0
55465,50.0
55466,50.0
55467,50.0
55468,50.0
55469,51.0
55470,28.0
55471,42.0
55472,46.0
55473,46.0
55474,46.0
55475,37.0
55476,74.0
55477,42.0
55478,35.0
55479,50.0
55480,42.0
55481,35.0
55482,42.0
55483,43.0
55484,49.0
55485,43.0
55486,55.0
55487,55.0
55488,60.0
55489,60.0
55490,66.0
55491,66.0
55492,76.0
55493,76.0
55494,66.0
55495,66.0
55496,76.0
55497,76.0
55498,18.0
55499,30.0
55500,28.0
55501,25.0
55502,26.0
55503,26.0
55504,33.0
55505,33.0
55506,26.0
55507,33.0
55508,33.0
55509,31.0
55510,51.0
55511,31.0
55512,51.0
55513,56.0
55514,31.0
55515,28.0
55516,28.0
55517,28.0
55518,38.0
55519,38.0
55520,38.0
55521,38.0
55522,13.0
55523,29.0
55524,36.0
55525,38.0
55526,36.0
55527,43.0
55528,43.0
55529,43.0
55530,36.0
55531,59.0
55532,59.0
55533,14.0
55534,51.0
55535,50.0
55536,66.0
55537,31.0
55538,52.0
55539,33.0
55540,33.0
55541,44.0
55542,39.0
55543,49.0
55544,52.0
55545,52.0
55546,33.0
55547,51.0
55548,50.0
55549,44.0
55550,41.0
55551,41.0
55552,57.0
55553,58.0
55554,57.0
55555,58.0
55556,39.0
55557,43.0
55558,38.0
55559,46.0
55560,50.0
55561,52.0
55562,39.0
55563,37.0
55564,52.0
55565,41.0
55566,61.0
55567,34.0
55568,52.0
55569,41.0
55570,61.0
55571,57.0
55572,57.0
55573,58.0
55574,58.0
55575,57.0
55576,57.0
55577,58.0
55578,58.0
55579,61.0
55580,52.0
55581,52.0
55582,41.0
55583,61.0
55584,58.0
55585,58.0
55586,58.0
55587,58.0
55588,26.0
55589,26.0
55590,44.0
55591,44.0
55592,43.0
55593,37.0
55594,37.0
55595,37.0
55596,34.0
55597,34.0
55598,31.0
55599,27.0
55600,27.0
55601,55.0
55602,55.0
55603,44.0
55604,44.0
55605,59.0
55606,44.0
55607,44.0
55608,59.0
55609,57.0
55610,52.0
55611,34.0
55612,34.0
55613,34.0
55614,39.0
55615,39.0
55616,41.0
55617,41.0
55618,52.0
55619,52.0
55620,35.0
55621,23.0
55622,23.0
55623,23.0
55624,45.0
55625,39.0
55626,39.0
55627,39.0
55628,37.0
55629,43.0
55630,43.0
55631,48.0
55632,48.0
55633,44.0
55634,50.0
55635,44.0
55636,44.0
55637,48.0
55638,44.0
55639,44.0
55640,39.0
55641,39.0
55642,39.0
55643,44.0
55644,44.0
55645,44.0
55646,41.0
55647,41.0
55648,45.0
55649,45.0
55650,39.0
55651,39.0
55652,39.0
55653,44.0
55654,44.0
55655,44.0
55656,41.0
55657,41.0
55658,45.0
55659,45.0
55660,57.0
55661,57.0
55662,57.0
55663,44.0
55664,44.0
55665,44.0
55666,44.0
55667,44.0
55668,44.0
55669,44.0
55670,44.0
55671,40.0
55672,40.0
55673,57.0
55674,57.0
55675,44.0
55676,44.0
55677,44.0
55678,44.0
55679,44.0
55680,40.0
55681,40.0
55682,57.0
55683,44.0
55684,44.0
55685,44.0
55686,44.0
55687,44.0
55688,40.0
55689,40.0
55690,42.0
55691,42.0
55692,42.0
55693,31.0
55694,31.0
55695,56.0
55696,56.0
55697,42.0
55698,42.0
55699,42.0
55700,42.0
55701,56.0
55702,56.0
55703,42.0
55704,42.0
55705,42.0
55706,60.0
55707,60.0
55708,46.0
55709,46.0
55710,46.0
55711,36.0
55712,36.0
55713,36.0
55714,59.0
55715,38.0
55716,41.0
55717,38.0
55718,41.0
55719,38.0
55720,41.0
55721,38.0
55722,41.0
55723,38.0
55724,41.0
55725,38.0
55726,41.0
55727,55.0
55728,55.0
55729,55.0
55730,36.0
55731,55.0
55732,36.0
55733,65.0
55734,38.0
55735,41.0
55736,38.0
55737,41.0
55738,55.0
55739,36.0
55740,55.0
55741,36.0
55742,36.0
55743,36.0
55744,35.0
55745,24.0
55746,35.0
55747,24.0
55748,40.0
55749,35.0
55750,40.0
55751,40.0
55752,47.0
55753,48.0
55754,51.0
55755,51.0
55756,51.0
55757,49.0
55758,40.0
55759,60.0
55760,60.0
55761,64.0
55762,60.0
55763,60.0
55764,64.0
55765,38.0
55766,51.0
55767,54.0
55768,60.0
55769,38.0
55770,38.0
55771,54.0
55772,51.0
55773,47.0
55774,51.0
55775,47.0
55776,43.0
55777,43.0
55778,75.0
55779,43.0
55780,45.0
55781,36.0
55782,46.0
55783,44.0
55784,48.0
55785,52.0
55786,59.0
55787,52.0
55788,59.0
55789,60.0
55790,57.0
55791,57.0
55792,57.0
55793,57.0
55794,54.0
55795,54.0
55796,54.0
55797,51.0
55798,51.0
55799,51.0
55800,51.0
55801,51.0
55802,72.0
55803,72.0
55804,57.0
55805,57.0
55806,57.0
55807,57.0
55808,72.0
55809,72.0
55810,57.0
55811,57.0
55812,57.0
55813,57.0
55814,57.0
55815,57.0
55816,57.0
55817,57.0
55818,55.0
55819,55.0
55820,64.0
55821,64.0
55822,64.0
55823,64.0
55824,57.0
55825,57.0
55826,14.0
55827,17.0
55828,20.0
55829,13.0
55830,13.0
55831,18.0
55832,41.0
55833,30.0
55834,29.0
55835,29.0
55836,46.0
55837,46.0
55838,36.0
55839,22.0
55840,22.0
55841,25.0
55842,36.0
55843,16.0
55844,46.0
55845,25.0
55846,20.0
55847,25.0
55848,25.0
55849,25.0
55850,25.0
55851,25.0
55852,25.0
55853,25.0
55854,25.0
55855,35.0
55856,32.0
55857,32.0
55858,25.0
55859,20.0
55860,25.0
55861,25.0
55862,16.0
55863,16.0
55864,16.0
55865,16.0
55866,23.0
55867,30.0
55868,41.0
55869,51.0
55870,27.0
55871,41.0
55872,51.0
55873,54.0
55874,41.0
55875,28.0
55876,41.0
55877,28.0
55878,41.0
55879,28.0
55880,41.0
55881,44.0
55882,41.0
55883,41.0
55884,41.0
55885,44.0
55886,41.0
55887,41.0
55888,41.0
55889,28.0
55890,41.0
55891,28.0
55892,41.0
55893,28.0
55894,41.0
55895,44.0
55896,41.0
55897,41.0
55898,41.0
55899,44.0
55900,41.0
55901,41.0
55902,41.0
55903,44.0
55904,41.0
55905,41.0
55906,41.0
55907,44.0
55908,41.0
55909,41.0
55910,41.0
55911,44.0
55912,41.0
55913,41.0
55914,41.0
55915,44.0
55916,41.0
55917,41.0
55918,37.0
55919,39.0
55920,52.0
55921,37.0
55922,52.0
55923,39.0
55924,37.0
55925,52.0
55926,39.0
55927,37.0
55928,52.0
55929,37.0
55930,52.0
55931,37.0
55932,52.0
55933,39.0
55934,37.0
55935,52.0
55936,39.0
55937,37.0
55938,52.0
55939,52.0
55940,37.0
55941,37.0
55942,52.0
55943,41.0
55944,44.0
55945,41.0
55946,44.0
55947,41.0
55948,41.0
55949,38.0
55950,51.0
55951,51.0
55952,57.0
55953,57.0
55954,51.0
55955,51.0
55956,43.0
55957,38.0
55958,36.0
55959,38.0
55960,51.0
55961,51.0
55962,57.0
55963,43.0
55964,43.0
55965,57.0
55966,36.0
55967,36.0
55968,36.0
55969,36.0
55970,36.0
55971,36.0
55972,36.0
55973,36.0
55974,36.0
55975,36.0
55976,36.0
55977,36.0
55978,36.0
55979,38.0
55980,36.0
55981,38.0
55982,29.0
55983,26.0
55984,29.0
55985,26.0
55986,29.0
55987,26.0
55988,52.0
55989,38.0
55990,59.0
55991,14.0
55992,14.0
55993,36.0
55994,36.0
55995,34.0
55996,29.0
55997,45.0
55998,31.0
55999,46.0
56000,59.0
56001,51.0
56002,47.0
56003,47.0
56004,37.0
56005,52.0
56006,59.0
56007,30.0
56008,52.0
56009,52.0
56010,38.0
56011,38.0
56012,47.0
56013,47.0
56014,50.0
56015,31.0
56016,52.0
56017,33.0
56018,47.0
56019,49.0
56020,49.0
56021,54.0
56022,37.0
56023,47.0
56024,52.0
56025,52.0
56026,52.0
56027,54.0
56028,30.0
56029,41.0
56030,41.0
56031,41.0
56032,30.0
56033,29.0
56034,29.0
56035,50.0
56036,50.0
56037,36.0
56038,36.0
56039,36.0
56040,36.0
56041,44.0
56042,28.0
56043,44.0
56044,28.0
56045,36.0
56046,36.0
56047,36.0
56048,36.0
56049,29.0
56050,29.0
56051,54.0
56052,68.0
56053,56.0
56054,60.0
56055,60.0
56056,60.0
56057,60.0
56058,34.0
56059,34.0
56060,37.0
56061,22.0
56062,24.0
56063,45.0
56064,37.0
56065,22.0
56066,24.0
56067,45.0
56068,37.0
56069,22.0
56070,24.0
56071,45.0
56072,49.0
56073,49.0
56074,44.0
56075,44.0
56076,57.0
56077,57.0
56078,28.0
56079,44.0
56080,57.0
56081,49.0
56082,49.0
56083,44.0
56084,44.0
56085,57.0
56086,57.0
56087,28.0
56088,36.0
56089,33.0
56090,33.0
56091,59.0
56092,59.0
56093,66.0
56094,66.0
56095,59.0
56096,59.0
56097,66.0
56098,66.0
56099,39.0
56100,46.0
56101,51.0
56102,51.0
56103,55.0
56104,55.0
56105,46.0
56106,55.0
56107,55.0
56108,51.0
56109,51.0
56110,28.0
56111,28.0
56112,28.0
56113,49.0
56114,49.0
56115,49.0
56116,54.0
56117,39.0
56118,54.0
56119,41.0
56120,31.0
56121,39.0
56122,43.0
56123,41.0
56124,26.0
56125,32.0
56126,32.0
56127,41.0
56128,25.0
56129,32.0
56130,32.0
56131,41.0
56132,43.0
56133,31.0
56134,31.0
56135,31.0
56136,38.0
56137,38.0
56138,38.0
56139,30.0
56140,35.0
56141,42.0
56142,23.0
56143,23.0
56144,38.0
56145,38.0
56146,42.0
56147,21.0
56148,21.0
56149,40.0
56150,38.0
56151,38.0
56152,40.0
56153,40.0
56154,40.0
56155,38.0
56156,40.0
56157,40.0
56158,40.0
56159,58.0
56160,38.0
56161,58.0
56162,35.0
56163,35.0
56164,35.0
56165,35.0
56166,43.0
56167,43.0
56168,43.0
56169,43.0
56170,20.0
56171,20.0
56172,42.0
56173,42.0
56174,42.0
56175,42.0
56176,42.0
56177,42.0
56178,42.0
56179,36.0
56180,43.0
56181,43.0
56182,32.0
56183,32.0
56184,32.0
56185,32.0
56186,32.0
56187,42.0
56188,32.0
56189,32.0
56190,35.0
56191,35.0
56192,43.0
56193,43.0
56194,43.0
56195,43.0
56196,43.0
56197,20.0
56198,20.0
56199,20.0
56200,42.0
56201,42.0
56202,42.0
56203,42.0
56204,42.0
56205,42.0
56206,42.0
56207,43.0
56208,43.0
56209,32.0
56210,32.0
56211,32.0
56212,42.0
56213,42.0
56214,42.0
56215,32.0
56216,20.0
56217,32.0
56218,32.0
56219,34.0
56220,34.0
56221,24.0
56222,24.0
56223,27.0
56224,27.0
56225,27.0
56226,24.0
56227,24.0
56228,27.0
56229,27.0
56230,27.0
56231,37.0
56232,28.0
56233,28.0
56234,28.0
