,fuel_cost_12000_miles
31709,1766.0
31710,1766.0
31711,1599.0
31712,1707.0
31713,1642.0
31714,1776.0
31715,1179.0
31716,1352.0
31717,1223.0
31718,1376.0
31719,1223.0
31720,1352.0
31721,1266.0
31722,1376.0
31723,1707.0
31724,1776.0
31725,1526.0
31726,1573.0
31727,1903.0
31728,1946.0
31729,2377.0
31730,1535.0
31731,1599.0
31732,1579.0
31733,1665.0
31734,1599.0
31735,1688.0
31736,1113.0
31737,1266.0
31738,1157.0
31739,1352.0
31740,1179.0
31741,1398.0
31742,1113.0
31743,1266.0
31744,1179.0
31745,1352.0
31746,1223.0
31747,1398.0
31748,1599.0
31749,1688.0
31750,1707.0
31751,1485.0
31752,1840.0
31753,1863.0
31754,1880.0
31755,2359.0
31756,1927.0
31757,1990.0
31758,1971.0
31759,2030.0
31760,1593.0
31761,1549.0
31762,2100.0
31763,2167.0
31764,1657.0
31765,1766.0
31766,1657.0
31767,1766.0
31768,1657.0
31769,1766.0
31770,1657.0
31771,1766.0
31772,2144.0
31773,2246.0
31774,1927.0
31775,2030.0
31776,2556.0
31777,3133.0
31778,1707.0
31779,1707.0
31780,1731.0
31781,1751.0
31782,1751.0
31783,1243.0
31784,1331.0
31785,1266.0
31786,1352.0
31787,1266.0
31788,1352.0
31789,1243.0
31790,1331.0
31791,1266.0
31792,1352.0
31793,1266.0
31794,1352.0
31795,1731.0
31796,1776.0
31797,1776.0
31798,1526.0
31799,1573.0
31800,1593.0
31801,1863.0
31802,1903.0
31803,1927.0
31804,2405.0
31805,2425.0
31806,2765.0
31807,2008.0
31808,1776.0
31809,1840.0
31810,1818.0
31811,1880.0
31812,1903.0
31813,1927.0
31814,1331.0
31815,1440.0
31816,1376.0
31817,1461.0
31818,2030.0
31819,2100.0
31820,1573.0
31821,1635.0
31822,1573.0
31823,1635.0
31824,1593.0
31825,1657.0
31826,1593.0
31827,1657.0
31828,2100.0
31829,2206.0
31830,1880.0
31831,1990.0
31832,2484.0
31833,3086.0
31834,1135.0
31835,1199.0
31836,1157.0
31837,1243.0
31838,1199.0
31839,1287.0
31840,1579.0
31841,1621.0
31842,1599.0
31843,1642.0
31844,1642.0
31845,1707.0
31846,1157.0
31847,1266.0
31848,1179.0
31849,1287.0
31850,1199.0
31851,1309.0
31852,1157.0
31853,1266.0
31854,1179.0
31855,1287.0
31856,1199.0
31857,1309.0
31858,1642.0
31859,1665.0
31860,1731.0
31861,1485.0
31862,1507.0
31863,1549.0
31864,1840.0
31865,1863.0
31866,1903.0
31867,2332.0
31868,2425.0
31869,2728.0
31870,2118.0
31871,2186.0
31872,2118.0
31873,2186.0
31874,2579.0
31875,2526.0
31876,2923.0
31877,2882.0
31878,2028.0
31879,2097.0
31880,2097.0
31881,2163.0
31882,2028.0
31883,2097.0
31884,2579.0
31885,2526.0
31886,2980.0
31887,2937.0
31888,2048.0
31889,2097.0
31890,1835.0
31891,1945.0
31892,1835.0
31893,1945.0
31894,2028.0
31895,2028.0
31896,2048.0
31897,2097.0
31898,2425.0
31899,2317.0
31900,2399.0
31901,2829.0
31902,2765.0
31903,3573.0
31904,1835.0
31905,1897.0
31906,1897.0
31907,1989.0
31908,1835.0
31909,1897.0
31910,1897.0
31911,1989.0
31912,2317.0
31913,2399.0
31914,2829.0
31915,2829.0
31916,3573.0
31917,1989.0
31918,1945.0
31919,1857.0
31920,2076.0
31921,2028.0
31922,2076.0
31923,2028.0
31924,2444.0
31925,2405.0
31926,2444.0
31927,2405.0
31928,2790.0
31929,2829.0
31930,2790.0
31931,3532.0
31932,1792.0
31933,1792.0
31934,1857.0
31935,1857.0
31936,1857.0
31937,1857.0
31938,2076.0
31939,2076.0
31940,2028.0
31941,2028.0
31942,1835.0
31943,1879.0
31944,2182.0
31945,2230.0
31946,2556.0
31947,2600.0
31948,3086.0
31949,3216.0
31950,3199.0
31951,1813.0
31952,1857.0
31953,2182.0
31954,2230.0
31955,2535.0
31956,2578.0
31957,3216.0
31958,2167.0
31959,2206.0
31960,2182.0
31961,2405.0
31962,2444.0
31963,2425.0
31964,1680.0
31965,1680.0
31966,2167.0
31967,2206.0
31968,2182.0
31969,3086.0
31970,3133.0
31971,3133.0
31972,2030.0
31973,2144.0
31974,2230.0
31975,2578.0
31976,2634.0
31977,2923.0
31978,3010.0
31979,3117.0
31980,3010.0
31981,3267.0
31982,2010.0
31983,2010.0
31984,2010.0
31985,2100.0
31986,2100.0
31987,2100.0
31988,2504.0
31989,2504.0
31990,3010.0
31991,3010.0
31992,3010.0
31993,3055.0
31994,3025.0
31995,1665.0
31996,1731.0
31997,1688.0
31998,1751.0
31999,1707.0
32000,1776.0
32001,2010.0
32002,1971.0
32003,2057.0
32004,2010.0
32005,2057.0
32006,1990.0
32007,2600.0
32008,1665.0
32009,1731.0
32010,1688.0
32011,1751.0
32012,1707.0
32013,1776.0
32014,1927.0
32015,2057.0
32016,1946.0
32017,2100.0
32018,1946.0
32019,2100.0
32020,2600.0
32021,2855.0
32022,1766.0
32023,1879.0
32024,1766.0
32025,1879.0
32026,2008.0
32027,2578.0
32028,1707.0
32029,1189.0
32030,1405.0
32031,1189.0
32032,1428.0
32033,895.0
32034,1113.0
32035,1276.0
32036,1385.0
32037,1385.0
32038,1559.0
32039,1559.0
32040,1512.0
32041,1189.0
32042,1405.0
32043,1168.0
32044,1428.0
32045,1232.0
32046,1428.0
32047,1232.0
32048,1448.0
32049,1297.0
32050,1428.0
32051,1428.0
32052,1579.0
32053,1579.0
32054,1535.0
32055,1232.0
32056,1428.0
32057,851.0
32058,1091.0
32059,1168.0
32060,1385.0
32061,1168.0
32062,1405.0
32063,1255.0
32064,1385.0
32065,1385.0
32066,1535.0
32067,1168.0
32068,1146.0
32069,1535.0
32070,1494.0
32071,1168.0
32072,1385.0
32073,1146.0
32074,1405.0
32075,1232.0
32076,1255.0
32077,1081.0
32078,1297.0
32079,1004.0
32080,1364.0
32081,1048.0
32082,1340.0
32083,1472.0
32084,1494.0
32085,1440.0
32086,1119.0
32087,1512.0
32088,1776.0
32089,1880.0
32090,2206.0
32091,2206.0
32092,1472.0
32093,1731.0
32094,1376.0
32095,1665.0
32096,1707.0
32097,1398.0
32098,1376.0
32099,1665.0
32100,1707.0
32101,1398.0
32102,1385.0
32103,1428.0
32104,1707.0
32105,1731.0
32106,1376.0
32107,1417.0
32108,1707.0
32109,1797.0
32110,1398.0
32111,1417.0
32112,1707.0
32113,1797.0
32114,1398.0
32115,2182.0
32116,1593.0
32117,1507.0
32118,2010.0
32119,1440.0
32120,1507.0
32121,1507.0
32122,1507.0
32123,2317.0
32124,2292.0
32125,2028.0
32126,2317.0
32127,2008.0
32128,2292.0
32129,2028.0
32130,2317.0
32131,2008.0
32132,2292.0
32133,2317.0
32134,2292.0
32135,1516.0
32136,2332.0
32137,2425.0
32138,1579.0
32139,2121.0
32140,2271.0
32141,2297.0
32142,2359.0
32143,2425.0
32144,1135.0
32145,1428.0
32146,1512.0
32147,2703.0
32148,1276.0
32149,1428.0
32150,1364.0
32151,1472.0
32152,1004.0
32153,2359.0
32154,1276.0
32155,938.0
32156,1428.0
32157,1472.0
32158,1135.0
32159,1857.0
32160,1963.0
32161,950.0
32162,1125.0
32163,1835.0
32164,1746.0
32165,1920.0
32166,1113.0
32167,1070.0
32168,1428.0
32169,1398.0
32170,1688.0
32171,1642.0
32172,1461.0
32173,1573.0
32174,1731.0
32175,1135.0
32176,1472.0
32177,1731.0
32178,1776.0
32179,1417.0
32180,1485.0
32181,1657.0
32182,1766.0
32183,1614.0
32184,1385.0
32185,1385.0
32186,1255.0
32187,1255.0
32188,997.0
32189,997.0
32190,1364.0
32191,1385.0
32192,1385.0
32193,962.0
32194,1320.0
32195,1278.0
32196,962.0
32197,983.0
32198,1512.0
32199,1559.0
32200,1320.0
32201,1512.0
32202,1320.0
32203,1494.0
32204,1093.0
32205,1559.0
32206,1408.0
32207,1559.0
32208,1408.0
32209,1093.0
32210,1070.0
32211,1048.0
32212,1559.0
32213,1604.0
32214,1559.0
32215,1604.0
32216,1385.0
32217,1579.0
32218,1364.0
32219,1343.0
32220,962.0
32221,940.0
32222,1320.0
32223,1278.0
32224,1278.0
32225,962.0
32226,830.0
32227,940.0
32228,983.0
32229,1006.0
32230,1559.0
32231,1300.0
32232,1472.0
32233,983.0
32234,983.0
32235,1364.0
32236,1516.0
32237,1343.0
32238,1364.0
32239,1278.0
32240,1278.0
32241,983.0
32242,962.0
32243,983.0
32244,1006.0
32245,1516.0
32246,1559.0
32247,1320.0
32248,1027.0
32249,1093.0
32250,1385.0
32251,1027.0
32252,1093.0
32253,1027.0
32254,1385.0
32255,1159.0
32256,1115.0
32257,1115.0
32258,1070.0
32259,1579.0
32260,1539.0
32261,1647.0
32262,1539.0
32263,1245.0
32264,1223.0
32265,1464.0
32266,1440.0
32267,1451.0
32268,1408.0
32269,983.0
32270,1070.0
32271,1070.0
32272,1027.0
32273,983.0
32274,983.0
32275,1048.0
32276,983.0
32277,1559.0
32278,1451.0
32279,1647.0
32280,1451.0
32281,1579.0
32282,1408.0
32283,1516.0
32284,1202.0
32285,1485.0
32286,1202.0
32287,1159.0
32288,1115.0
32289,1756.0
32290,1625.0
32291,1559.0
32292,1669.0
32293,1539.0
32294,1494.0
32295,1485.0
32296,1290.0
32297,1027.0
32298,1159.0
32299,1070.0
32300,1048.0
32301,1625.0
32302,1539.0
32303,1688.0
32304,1625.0
32305,1539.0
32306,1669.0
32307,1494.0
32308,1625.0
32309,1451.0
32310,1364.0
32311,1290.0
32312,1553.0
32313,1530.0
32314,1593.0
32315,1179.0
32316,1573.0
32317,1157.0
32318,1070.0
32319,1756.0
32320,1245.0
32321,1485.0
32322,1331.0
32323,1159.0
32324,1070.0
32325,1707.0
32326,1245.0
32327,1485.0
32328,1352.0
32329,1202.0
32330,1159.0
32331,1159.0
32332,1115.0
32333,1579.0
32334,1494.0
32335,1516.0
32336,1579.0
32337,1604.0
32338,1539.0
32339,1290.0
32340,1268.0
32341,1507.0
32342,1485.0
32343,1946.0
32344,1440.0
32345,1485.0
32346,1639.0
32347,1428.0
32348,983.0
32349,983.0
32350,1573.0
32351,1635.0
32352,1573.0
32353,1635.0
32354,1614.0
32355,1635.0
32356,1635.0
32357,1635.0
32358,1593.0
32359,1593.0
32360,1593.0
32361,1593.0
32362,1593.0
32363,1593.0
32364,1776.0
32365,1579.0
32366,1776.0
32367,1245.0
32368,1245.0
32369,1290.0
32370,1223.0
32371,1494.0
32372,1451.0
32373,1579.0
32374,1159.0
32375,2765.0
32376,2855.0
32377,2297.0
32378,2230.0
32379,2230.0
32380,2182.0
32381,2182.0
32382,2314.0
32383,2314.0
32384,2271.0
32385,2271.0
32386,2144.0
32387,2144.0
32388,2078.0
32389,2078.0
32390,2230.0
32391,2230.0
32392,2230.0
32393,2206.0
32394,2182.0
32395,2230.0
32396,2271.0
32397,2314.0
32398,2535.0
32399,2484.0
32400,2504.0
32401,2464.0
32402,2484.0
32403,2464.0
32404,2037.0
32405,1971.0
32406,2057.0
32407,2030.0
32408,2100.0
32409,2010.0
32410,2028.0
32411,2790.0
32412,2790.0
32413,3267.0
32414,3010.0
32415,3216.0
32416,2966.0
32417,3267.0
32418,3010.0
32419,3010.0
32420,3267.0
32421,3216.0
32422,3216.0
32423,2030.0
32424,1971.0
32425,2057.0
32426,2030.0
32427,2078.0
32428,2037.0
32429,2405.0
32430,2444.0
32431,2405.0
32432,2010.0
32433,1971.0
32434,2703.0
32435,2332.0
32436,2634.0
32437,1494.0
32438,1559.0
32439,1599.0
32440,1448.0
32441,1428.0
32442,1512.0
32443,1559.0
32444,1535.0
32445,1428.0
32446,1599.0
32447,1232.0
32448,1232.0
32449,1276.0
32450,1232.0
32451,1004.0
32452,938.0
32453,1621.0
32454,1494.0
32455,1797.0
32456,2030.0
32457,1614.0
32458,1614.0
32459,1657.0
32460,1792.0
32461,1614.0
32462,1609.0
32463,1792.0
32464,1792.0
32465,1657.0
32466,1621.0
32467,1113.0
32468,1223.0
32469,1599.0
32470,1751.0
32471,1440.0
32472,1091.0
32473,1526.0
32474,1707.0
32475,1840.0
32476,1751.0
32477,1199.0
32478,1135.0
32479,1157.0
32480,1593.0
32481,1776.0
32482,1309.0
32483,1526.0
32484,1776.0
32485,1420.0
32486,1573.0
32487,2167.0
32488,1070.0
32489,1113.0
32490,1642.0
32491,1642.0
32492,1309.0
32493,1309.0
32494,1157.0
32495,1199.0
32496,1485.0
32497,1352.0
32498,1091.0
32499,1157.0
32500,1665.0
32501,1731.0
32502,1309.0
32503,1309.0
32504,1157.0
32505,1179.0
32506,1507.0
32507,1376.0
32508,1276.0
32509,1026.0
32510,1026.0
32511,938.0
32512,982.0
32513,1642.0
32514,1276.0
32515,1091.0
32516,1512.0
32517,1688.0
32518,1266.0
32519,1485.0
32520,1243.0
32521,1731.0
32522,1766.0
32523,1818.0
32524,1818.0
32525,1448.0
32526,1494.0
32527,1599.0
32528,1642.0
32529,982.0
32530,1113.0
32531,960.0
32532,1440.0
32533,1287.0
32534,1428.0
32535,982.0
32536,960.0
32537,1494.0
32538,1113.0
32539,1642.0
32540,960.0
32541,1440.0
32542,1287.0
32543,1818.0
32544,1428.0
32545,1405.0
32546,1642.0
32547,982.0
32548,960.0
32549,1448.0
32550,1494.0
32551,1113.0
32552,1599.0
32553,1440.0
32554,1287.0
32555,960.0
32556,1428.0
32557,1642.0
32558,1599.0
32559,1070.0
32560,1223.0
32561,1070.0
32562,1579.0
32563,1746.0
32564,1526.0
32565,1440.0
32566,1091.0
32567,1234.0
32568,1189.0
32569,1273.0
32570,1472.0
32571,2937.0
32572,3394.0
32573,3394.0
32574,3394.0
32575,3413.0
32576,1688.0
32577,2100.0
32578,1688.0
32579,2100.0
32580,1287.0
32581,1526.0
32582,1266.0
32583,1507.0
32584,1688.0
32585,2100.0
32586,1731.0
32587,2167.0
32588,1688.0
32589,2100.0
32590,2182.0
32591,2377.0
32592,1688.0
32593,2100.0
32594,1688.0
32595,2100.0
32596,1287.0
32597,1526.0
32598,1266.0
32599,1440.0
32600,1731.0
32601,2167.0
32602,1665.0
32603,1599.0
32604,1840.0
32605,1599.0
32606,1840.0
32607,1179.0
32608,1135.0
32609,1440.0
32610,1157.0
32611,1461.0
32612,1223.0
32613,1461.0
32614,1599.0
32615,1946.0
32616,1688.0
32617,1971.0
32618,1599.0
32619,1946.0
32620,1840.0
32621,2144.0
32622,2297.0
32623,2444.0
32624,1599.0
32625,1840.0
32626,1599.0
32627,1840.0
32628,1157.0
32629,1135.0
32630,1440.0
32631,1157.0
32632,1398.0
32633,1223.0
32634,1398.0
32635,1688.0
32636,1971.0
32637,1707.0
32638,2144.0
32639,1688.0
32640,1642.0
32641,1927.0
32642,1642.0
32643,1927.0
32644,1199.0
32645,1199.0
32646,1461.0
32647,1199.0
32648,1507.0
32649,1266.0
32650,1507.0
32651,1642.0
32652,2010.0
32653,1707.0
32654,2057.0
32655,1642.0
32656,2010.0
32657,1863.0
32658,2182.0
32659,2377.0
32660,2535.0
32661,1642.0
32662,1927.0
32663,1642.0
32664,1927.0
32665,1199.0
32666,1199.0
32667,1461.0
32668,1199.0
32669,1440.0
32670,1266.0
32671,1440.0
32672,1707.0
32673,2057.0
32674,1751.0
32675,2182.0
32676,1485.0
32677,1657.0
32678,1946.0
32679,2297.0
32680,1946.0
32681,2297.0
32682,1927.0
32683,2206.0
32684,1485.0
32685,1657.0
32686,1946.0
32687,2297.0
32688,1946.0
32689,2297.0
32690,1927.0
32691,2206.0
32692,1398.0
32693,1614.0
32694,1863.0
32695,2230.0
32696,1863.0
32697,2230.0
32698,1927.0
32699,2206.0
32700,1614.0
32701,2030.0
32702,1440.0
32703,1309.0
32704,1212.0
32705,1448.0
32706,1385.0
32707,1579.0
32708,1070.0
32709,982.0
32710,1179.0
32711,1309.0
32712,1179.0
32713,1243.0
32714,1309.0
32715,1223.0
32716,1212.0
32717,1385.0
32718,1621.0
32719,1070.0
32720,982.0
32721,1179.0
32722,1309.0
32723,1243.0
32724,1266.0
32725,1309.0
32726,1376.0
32727,1157.0
32728,1157.0
32729,1287.0
32730,1665.0
32731,1665.0
32732,1199.0
32733,1199.0
32734,1287.0
32735,1665.0
32736,1707.0
32737,1276.0
32738,1297.0
32739,938.0
32740,808.0
32741,1364.0
32742,1255.0
32743,938.0
32744,1026.0
32745,1276.0
32746,1297.0
32747,938.0
32748,808.0
32749,1364.0
32750,1255.0
32751,938.0
32752,1026.0
32753,1385.0
32754,1385.0
32755,1364.0
32756,1232.0
32757,1168.0
32758,1405.0
32759,1340.0
32760,1559.0
32761,830.0
32762,1026.0
32763,916.0
32764,1091.0
32765,982.0
32766,1091.0
32767,1223.0
32768,1266.0
32769,1707.0
32770,1707.0
32771,1751.0
32772,1751.0
32773,1157.0
32774,1223.0
32775,1579.0
32776,1621.0
32777,1665.0
32778,1179.0
32779,1287.0
32780,1309.0
32781,1276.0
32782,1276.0
32783,1405.0
32784,895.0
32785,1047.0
32786,1004.0
32787,1494.0
32788,1621.0
32789,1070.0
32790,1189.0
32791,1276.0
32792,1146.0
32793,1189.0
32794,1125.0
32795,1405.0
32796,1047.0
32797,1004.0
32798,895.0
32799,1494.0
32800,1621.0
32801,916.0
32802,916.0
32803,916.0
32804,1070.0
32805,1113.0
32806,1189.0
32807,1232.0
32808,1146.0
32809,1125.0
32810,1146.0
32811,916.0
32812,785.0
32813,916.0
32814,1364.0
32815,1364.0
32816,1599.0
32817,1688.0
32818,1512.0
32819,1665.0
32820,1428.0
32821,1135.0
32822,1309.0
32823,1331.0
32824,1287.0
32825,1287.0
32826,1309.0
32827,1665.0
32828,1621.0
32829,1243.0
32830,1376.0
32831,1398.0
32832,1287.0
32833,1512.0
32834,1364.0
32835,1364.0
32836,1599.0
32837,1512.0
32838,1428.0
32839,1113.0
32840,1331.0
32841,1309.0
32842,1243.0
32843,1243.0
32844,1665.0
32845,1621.0
32846,1621.0
32847,1243.0
32848,1287.0
32849,1340.0
32850,1232.0
32851,1232.0
32852,1232.0
32853,1026.0
32854,1026.0
32855,1472.0
32856,1642.0
32857,1535.0
32858,1751.0
32859,1243.0
32860,1113.0
32861,1398.0
32862,1331.0
32863,1266.0
32864,1485.0
32865,1287.0
32866,2182.0
32867,1266.0
32868,1276.0
32869,1255.0
32870,1364.0
32871,1364.0
32872,1179.0
32873,1026.0
32874,1428.0
32875,1642.0
32876,982.0
32877,960.0
32878,1599.0
32879,1494.0
32880,1665.0
32881,1688.0
32882,1428.0
32883,1113.0
32884,1287.0
32885,1331.0
32886,1157.0
32887,1287.0
32888,1243.0
32889,1688.0
32890,1797.0
32891,1199.0
32892,1309.0
32893,1287.0
32894,1243.0
32895,1621.0
32896,1665.0
32897,1309.0
32898,1309.0
32899,1863.0
32900,1376.0
32901,1309.0
32902,1287.0
32903,1287.0
32904,1707.0
32905,1232.0
32906,1276.0
32907,1512.0
32908,1364.0
32909,1364.0
32910,1026.0
32911,1428.0
32912,1642.0
32913,982.0
32914,960.0
32915,1494.0
32916,1428.0
32917,1599.0
32918,1287.0
32919,1070.0
32920,1331.0
32921,1113.0
32922,1243.0
32923,1309.0
32924,1642.0
32925,1797.0
32926,1199.0
32927,1309.0
32928,1287.0
32929,1243.0
32930,1621.0
32931,1665.0
32932,1309.0
32933,1243.0
32934,1243.0
32935,1707.0
32936,1880.0
32937,1398.0
32938,1448.0
32939,1472.0
32940,1157.0
32941,1113.0
32942,1135.0
32943,1512.0
32944,1665.0
32945,1157.0
32946,1199.0
32947,1472.0
32948,1113.0
32949,1512.0
32950,1665.0
32951,1157.0
32952,2057.0
32953,1797.0
32954,1266.0
32955,1266.0
32956,1840.0
32957,1398.0
32958,1703.0
32959,2078.0
32960,2271.0
32961,1494.0
32962,1579.0
32963,1776.0
32964,1579.0
32965,1199.0
32966,1309.0
32967,1287.0
32968,1417.0
32969,1352.0
32970,2206.0
32971,1428.0
32972,1385.0
32973,1731.0
32974,1179.0
32975,1331.0
32976,1331.0
32977,1061.0
32978,952.0
32979,1061.0
32980,1103.0
32981,1125.0
32982,720.0
32983,1103.0
32984,1061.0
32985,1061.0
32986,1125.0
32987,720.0
32988,952.0
32989,973.0
32990,1017.0
32991,1017.0
32992,930.0
32993,1061.0
32994,1103.0
32995,1125.0
32996,720.0
32997,1103.0
32998,1017.0
32999,1061.0
33000,1125.0
33001,720.0
33002,930.0
33003,952.0
33004,1897.0
33005,1635.0
33006,1635.0
33007,2140.0
33008,2140.0
33009,1963.0
33010,1963.0
33011,2118.0
33012,1920.0
33013,2140.0
33014,1920.0
33015,1398.0
33016,1376.0
33017,1398.0
33018,1398.0
33019,1398.0
33020,1818.0
33021,1818.0
33022,1818.0
33023,1818.0
33024,1621.0
33025,1621.0
33026,1621.0
33027,1621.0
33028,1266.0
33029,1287.0
33030,1287.0
33031,1818.0
33032,1776.0
33033,1818.0
33034,1776.0
33035,2246.0
33036,2230.0
33037,1081.0
33038,1081.0
33039,1266.0
33040,1223.0
33041,1266.0
33042,1243.0
33043,1863.0
33044,1840.0
33045,1840.0
33046,1840.0
33047,1880.0
33048,2121.0
33049,1331.0
33050,1398.0
33051,1398.0
33052,1818.0
33053,1818.0
33054,1266.0
33055,1287.0
33056,1880.0
33057,1880.0
33058,2121.0
33059,2121.0
33060,1818.0
33061,1398.0
33062,1398.0
33063,1818.0
33064,2167.0
33065,952.0
33066,1125.0
33067,1526.0
33068,1903.0
33069,2037.0
33070,1946.0
33071,2100.0
33072,1642.0
33073,1559.0
33074,1559.0
33075,1081.0
33076,1255.0
33077,1255.0
33078,982.0
33079,1255.0
33080,1255.0
33081,1026.0
33082,982.0
33083,1004.0
33084,1255.0
33085,1320.0
33086,1320.0
33087,1405.0
33088,1516.0
33089,1448.0
33090,1448.0
33091,1494.0
33092,1472.0
33093,1448.0
33094,1559.0
33095,1157.0
33096,1340.0
33097,1340.0
33098,1398.0
33099,1340.0
33100,1428.0
33101,1255.0
33102,1255.0
33103,1026.0
33104,1047.0
33105,1405.0
33106,1405.0
33107,1448.0
33108,1113.0
33109,1428.0
33110,1113.0
33111,1405.0
33112,1448.0
33113,1494.0
33114,1512.0
33115,1113.0
33116,1199.0
33117,1398.0
33118,1223.0
33119,1440.0
33120,1405.0
33121,1494.0
33122,1135.0
33123,1135.0
33124,1512.0
33125,1199.0
33126,1398.0
33127,1223.0
33128,1440.0
33129,1199.0
33130,1417.0
33131,1223.0
33132,1461.0
33133,973.0
33134,995.0
33135,1835.0
33136,930.0
33137,1017.0
33138,1103.0
33139,1037.0
33140,1963.0
33141,1766.0
33142,2225.0
33143,844.0
33144,865.0
33145,865.0
33146,844.0
33147,1573.0
33148,1599.0
33149,1621.0
33150,1266.0
33151,1189.0
33152,1070.0
33153,1448.0
33154,1512.0
33155,1512.0
33156,1199.0
33157,1485.0
33158,1081.0
33159,1103.0
33160,1103.0
33161,895.0
33162,916.0
33163,1079.0
33164,1081.0
33165,1276.0
33166,1189.0
33167,1189.0
33168,982.0
33169,1081.0
33170,1189.0
33171,1276.0
33172,982.0
33173,1635.0
33174,1879.0
33175,1635.0
33176,1879.0
33177,1320.0
33178,1665.0
33179,1364.0
33180,1405.0
33181,1428.0
33182,1113.0
33183,1535.0
33184,1665.0
33185,1559.0
33186,1688.0
33187,1223.0
33188,1223.0
33189,1526.0
33190,1990.0
33191,1990.0
33192,1428.0
33193,982.0
33194,1070.0
33195,1320.0
33196,1405.0
33197,1364.0
33198,1091.0
33199,1113.0
33200,982.0
33201,1535.0
33202,1688.0
33203,1559.0
33204,1707.0
33205,1223.0
33206,1223.0
33207,1526.0
33208,1276.0
33209,1189.0
33210,1189.0
33211,1472.0
33212,1472.0
33213,1364.0
33214,1535.0
33215,1385.0
33216,1559.0
33217,1026.0
33218,1026.0
33219,1026.0
33220,1026.0
33221,1047.0
33222,1266.0
33223,1047.0
33224,1287.0
33225,1472.0
33226,1599.0
33227,1731.0
33228,1309.0
33229,2057.0
33230,1472.0
33231,1599.0
33232,1731.0
33233,1309.0
33234,1091.0
33235,1113.0
33236,1340.0
33237,1135.0
33238,1113.0
33239,1091.0
33240,1135.0
33241,1212.0
33242,1232.0
33243,1320.0
33244,1255.0
33245,982.0
33246,1047.0
33247,1320.0
33248,1405.0
33249,1707.0
33250,1707.0
33251,1707.0
33252,1047.0
33253,1212.0
33254,1232.0
33255,1255.0
33256,1320.0
33257,982.0
33258,873.0
33259,1047.0
33260,1320.0
33261,1405.0
33262,1707.0
33263,1707.0
33264,1047.0
33265,1081.0
33266,1103.0
33267,1146.0
33268,1232.0
33269,1189.0
33270,1579.0
33271,938.0
33272,808.0
33273,1212.0
33274,1232.0
33275,1320.0
33276,1255.0
33277,982.0
33278,1047.0
33279,1320.0
33280,1428.0
33281,1070.0
33282,1212.0
33283,1232.0
33284,1255.0
33285,1320.0
33286,982.0
33287,1047.0
33288,1320.0
33289,1428.0
33290,1707.0
33291,1070.0
33292,1081.0
33293,1103.0
33294,1146.0
33295,1276.0
33296,1189.0
33297,938.0
33298,1642.0
33299,1688.0
33300,1266.0
33301,1266.0
33302,1461.0
33303,1266.0
33304,1461.0
33305,1927.0
33306,2078.0
33307,1990.0
33308,2121.0
33309,2359.0
33310,2504.0
33311,1665.0
33312,1642.0
33313,1266.0
33314,1440.0
33315,1266.0
33316,1440.0
33317,1135.0
33318,2464.0
33319,1642.0
33320,1688.0
33321,1266.0
33322,1266.0
33323,1485.0
33324,1266.0
33325,1485.0
33326,2100.0
33327,1927.0
33328,2078.0
33329,1990.0
33330,2121.0
33331,1903.0
33332,2359.0
33333,2504.0
33334,1665.0
33335,1642.0
33336,1266.0
33337,1461.0
33338,1266.0
33339,1461.0
33340,1135.0
33341,2464.0
33342,1707.0
33343,1707.0
33344,1309.0
33345,1507.0
33346,1309.0
33347,1507.0
33348,1927.0
33349,2010.0
33350,2144.0
33351,2464.0
33352,2556.0
33353,1707.0
33354,1688.0
33355,1309.0
33356,1485.0
33357,1309.0
33358,1485.0
33359,1157.0
33360,1927.0
33361,2100.0
33362,2010.0
33363,2144.0
33364,2535.0
33365,1091.0
33366,1340.0
33367,1448.0
33368,1448.0
33369,1688.0
33370,1135.0
33371,1179.0
33372,1579.0
33373,1579.0
33374,1091.0
33375,1069.0
33376,1340.0
33377,1319.0
33378,1319.0
33379,1449.0
33380,1448.0
33381,1448.0
33382,1688.0
33383,1397.0
33384,1135.0
33385,1579.0
33386,1579.0
33387,1004.0
33388,1320.0
33389,1297.0
33390,1621.0
33391,1703.0
33392,1792.0
33393,1657.0
33394,1614.0
33395,1309.0
33396,2057.0
33397,1448.0
33398,1157.0
33399,1599.0
33400,1559.0
33401,1309.0
33402,1526.0
33403,1309.0
33404,1573.0
33405,2078.0
33406,1776.0
33407,1840.0
33408,1535.0
33409,1621.0
33410,1707.0
33411,1751.0
33412,1179.0
33413,1880.0
33414,1990.0
33415,1535.0
33416,1665.0
33417,1776.0
33418,1199.0
33419,1903.0
33420,1990.0
33421,1731.0
33422,1776.0
33423,1243.0
33424,1331.0
33425,1507.0
33426,1376.0
33427,1461.0
33428,1309.0
33429,1352.0
33430,1398.0
33431,1818.0
33432,1352.0
33433,1485.0
33434,1507.0
33435,1376.0
33436,1398.0
33437,1813.0
33438,2008.0
33439,2118.0
33440,1835.0
33441,1813.0
33442,2076.0
33443,1835.0
33444,2118.0
33445,2752.0
33446,1680.0
33447,1792.0
33448,1657.0
33449,1920.0
33450,1722.0
33451,1657.0
33452,1813.0
33453,2163.0
33454,2225.0
33455,2317.0
33456,2076.0
33457,2118.0
33458,2163.0
33459,2202.0
33460,2266.0
33461,2380.0
33462,2118.0
33463,2163.0
33464,2202.0
33465,2140.0
33466,2186.0
33467,2163.0
33468,2427.0
