,emissions_co_[mg/km]
59973,680.0
59974,680.0
59975,136.0
59976,136.0
59977,136.0
59978,136.0
59979,774.0
59980,774.0
59981,680.0
59982,679.0
59983,428.0
59984,428.0
59985,136.0
59986,136.0
59987,136.0
59988,136.0
59989,913.0
59990,913.0
59991,559.0
59992,372.0
59993,276.0
59994,311.0
59995,350.0
59996,384.0
59997,350.0
59998,384.0
59999,913.0
60000,913.0
60001,559.0
60002,336.0
60003,364.0
60004,311.0
60005,350.0
60006,384.0
60007,350.0
60008,384.0
60009,416.0
60010,416.0
60011,297.0
60012,297.0
60013,297.0
60014,297.0
60015,360.0
60016,360.0
60017,360.0
60018,360.0
60019,315.0
60020,315.0
60021,315.0
60022,315.0
60023,407.0
60024,407.0
60025,183.0
60026,183.0
60027,178.0
60028,178.0
60029,178.0
60030,178.0
60031,358.0
60032,358.0
60033,312.0
60034,312.0
60035,312.0
60036,312.0
60037,358.0
60038,358.0
60039,312.0
60040,312.0
60041,312.0
60042,312.0
60043,358.0
60044,358.0
60045,358.0
60046,358.0
60047,358.0
60048,358.0
60049,358.0
60050,358.0
60051,240.0
60052,240.0
60053,240.0
60054,240.0
60055,426.0
60056,492.0
60057,492.0
60058,468.0
60059,468.0
60060,492.0
60061,492.0
60062,468.0
60063,468.0
60064,492.0
60065,492.0
60066,266.0
60067,266.0
60068,266.0
60069,266.0
60070,222.0
60071,222.0
60072,354.0
60073,354.0
60074,266.0
60075,266.0
60076,354.0
60077,354.0
60078,266.0
60079,266.0
60080,354.0
60081,354.0
60082,222.0
60083,222.0
60084,222.0
60085,222.0
60086,325.0
60087,325.0
60088,325.0
60089,325.0
60090,208.0
60091,208.0
60092,208.0
60093,209.0
60094,305.0
60095,305.0
60096,305.0
60097,305.0
60098,248.0
60099,248.0
60100,314.0
60101,314.0
60102,625.0
60103,309.0
60104,234.0
60105,239.0
60106,305.0
60107,239.0
60108,234.0
60109,305.0
60110,305.0
60111,305.0
60112,67.0
60113,61.0
60114,75.0
60115,59.0
60116,61.0
60117,46.0
60118,61.0
60119,61.0
60120,75.0
60121,75.0
60122,59.0
60123,59.0
60124,61.0
60125,61.0
60126,134.0
60127,46.0
60128,46.0
60129,37.0
60130,134.0
60131,37.0
60132,625.0
60133,625.0
60134,309.0
60135,309.0
60136,234.0
60137,234.0
60138,239.0
60139,239.0
60140,305.0
60141,305.0
60142,239.0
60143,239.0
60144,234.0
60145,234.0
60146,305.0
60147,305.0
60148,305.0
60149,305.0
60150,270.0
60151,270.0
60152,67.0
60153,67.0
60154,61.0
60155,61.0
60156,61.0
60157,75.0
60158,75.0
60159,75.0
60160,59.0
60161,59.0
60162,59.0
60163,61.0
60164,61.0
60165,61.0
60166,46.0
60167,46.0
60168,46.0
60169,37.0
60170,37.0
60171,37.0
60172,134.0
60173,134.0
60174,134.0
60175,893.0
60176,463.0
60177,698.0
60178,658.0
60179,276.0
60180,813.0
60181,243.0
60182,712.0
60183,893.0
60184,463.0
60185,698.0
60186,658.0
60187,276.0
60188,813.0
60189,243.0
60190,712.0
60191,187.0
60192,308.0
60193,308.0
60194,102.0
60195,117.0
60196,444.0
60197,371.0
60198,371.0
60199,260.0
60200,353.0
60201,260.0
60202,504.0
60203,504.0
60204,44.0
60205,44.0
60206,37.0
60207,37.0
60208,42.0
60209,42.0
60210,53.0
60211,53.0
60212,371.0
60213,371.0
60214,260.0
60215,353.0
60216,260.0
60217,44.0
60218,44.0
60219,37.0
60220,37.0
60221,42.0
60222,42.0
60223,53.0
60224,53.0
60225,198.0
60226,268.0
60227,198.0
60228,198.0
60229,198.0
60230,198.0
60231,283.0
60232,198.0
60233,283.0
60234,268.0
60235,198.0
60236,268.0
60237,198.0
60238,198.0
60239,198.0
60240,283.0
60241,283.0
60242,268.0
60243,198.0
60244,198.0
60245,283.0
60246,198.0
60247,268.0
60248,198.0
60249,268.0
60250,198.0
60251,268.0
60252,198.0
60253,268.0
60254,198.0
60255,283.0
60256,198.0
60257,268.0
60258,190.0
60259,154.0
60260,160.0
60261,237.0
60262,250.0
60263,114.0
60264,114.0
60265,104.0
60266,104.0
60267,273.0
60268,250.0
60269,52.0
60270,83.0
60271,441.0
60272,68.0
60273,64.0
60274,300.0
60275,376.0
60276,56.0
60277,50.0
60278,50.0
60279,58.0
60280,60.0
60281,373.0
60282,359.0
60283,359.0
60284,437.0
60285,45.0
60286,130.0
60287,204.0
60288,190.0
60289,44.0
60290,46.0
60291,191.0
60292,303.0
60293,470.0
60294,428.0
60295,838.0
60296,483.0
60297,208.0
60298,42.0
60299,104.0
60300,520.0
60301,520.0
60302,86.0
60303,86.0
60304,59.0
60305,529.0
60306,805.0
60307,190.0
60308,569.0
60309,249.0
60310,249.0
60311,326.2664533795635
60312,326.2664533795635
60313,190.0
60314,190.0
60315,157.0
60316,88.0
60317,100.0
60318,183.0
60319,102.0
60320,80.0
60321,203.0
60322,197.0
60323,88.0
60324,156.0
60325,156.0
60326,94.0
60327,94.0
60328,88.0
60329,156.0
60330,94.0
60331,88.0
60332,88.0
60333,156.0
60334,94.0
60335,102.0
60336,80.0
60337,94.0
60338,102.0
60339,80.0
60340,160.0
60341,326.2664533795635
60342,20.0
60343,383.0
60344,136.0
60345,182.0
60346,182.0
60347,59.0
60348,405.0
60349,308.0
60350,405.0
60351,136.0
60352,189.0
60353,132.0
60354,104.0
60355,132.0
60356,112.0
60357,104.0
60358,189.0
60359,132.0
60360,132.0
60361,112.0
60362,104.0
60363,104.0
60364,75.0
60365,92.0
60366,92.0
60367,92.0
60368,75.0
60369,92.0
60370,92.0
60371,75.0
60372,74.0
60373,60.0
60374,287.0
60375,287.0
60376,287.0
60377,250.0
60378,250.0
60379,250.0
60380,116.0
60381,116.0
60382,116.0
60383,172.0
60384,172.0
60385,172.0
60386,175.0
60387,175.0
60388,175.0
60389,175.0
60390,175.0
60391,175.0
60392,183.0
60393,183.0
60394,183.0
60395,198.0
60396,198.0
60397,198.0
60398,213.0
60399,213.0
60400,213.0
60401,159.0
60402,159.0
60403,58.0
60404,58.0
60405,144.0
60406,207.0
60407,55.0
60408,168.0
60409,55.0
60410,273.0
60411,241.0
60412,269.0
60413,269.0
60414,241.0
60415,241.0
60416,463.0
60417,417.0
60418,340.0
60419,265.0
60420,166.0
60421,67.0
60422,98.0
60423,183.0
60424,523.0
60425,523.0
60426,226.0
60427,226.0
60428,172.0
60429,282.0
60430,241.0
60431,461.0
60432,461.0
60433,94.0
60434,94.0
60435,67.0
60436,370.0
60437,94.0
60438,178.0
60439,139.0
60440,139.0
60441,95.0
60442,107.0
60443,609.0
60444,669.0
60445,255.0
60446,93.0
60447,160.0
60448,195.0
60449,241.0
60450,271.0
60451,67.0
60452,130.0
60453,144.0
60454,67.0
60455,56.0
60456,88.0
60457,130.0
60458,168.0
60459,919.0
60460,347.0
60461,302.0
60462,302.0
60463,183.0
60464,147.0
60465,326.2664533795635
60466,326.2664533795635
60467,258.0
60468,292.0
60469,463.0
60470,258.0
60471,258.0
60472,443.0
60473,420.0
60474,420.0
60475,420.0
60476,443.0
60477,429.0
60478,220.0
60479,220.0
60480,443.0
60481,443.0
60482,443.0
60483,441.0
60484,441.0
60485,441.0
60486,441.0
60487,441.0
60488,447.0
60489,447.0
60490,348.0
60491,348.0
60492,447.0
60493,348.0
60494,447.0
60495,348.0
60496,348.0
60497,112.0
60498,112.0
60499,348.0
60500,348.0
60501,469.0
60502,86.0
60503,469.0
60504,274.0
60505,437.0
60506,86.0
60507,274.0
60508,42.0
60509,59.0
60510,59.0
60511,128.0
60512,128.0
60513,128.0
60514,165.0
60515,128.0
60516,165.0
60517,484.0
60518,261.0
60519,484.0
60520,472.0
60521,271.0
60522,484.0
60523,472.0
60524,484.0
60525,471.0
60526,484.0
60527,471.0
60528,471.0
60529,484.0
60530,326.2664533795635
60531,401.0
60532,401.0
60533,146.0
60534,101.0
60535,101.0
60536,146.0
60537,146.0
60538,101.0
60539,258.0
60540,772.0
60541,772.0
60542,134.0
60543,221.0
60544,312.0
60545,221.0
60546,221.0
60547,312.0
60548,136.0
60549,162.0
60550,162.0
60551,383.0
60552,257.0
60553,162.0
60554,383.0
60555,182.0
60556,146.0
60557,374.0
60558,257.0
60559,244.0
60560,257.0
60561,244.0
60562,182.0
60563,119.0
60564,146.0
60565,308.0
60566,677.0
60567,257.0
60568,69.0
60569,383.0
60570,150.0
60571,187.0
60572,63.0
60573,187.0
60574,63.0
60575,254.0
60576,150.0
60577,150.0
60578,150.0
60579,182.0
60580,146.0
60581,119.0
60582,262.0
60583,262.0
60584,133.0
60585,308.0
60586,677.0
60587,257.0
60588,244.0
60589,187.0
60590,63.0
60591,130.0
60592,133.0
60593,677.0
60594,146.0
60595,150.0
60596,69.0
60597,79.0
60598,79.0
60599,90.0
60600,79.0
60601,90.0
60602,91.0
60603,92.0
60604,334.0
60605,558.0
60606,293.0
60607,171.0
60608,333.0
60609,420.0
60610,132.0
60611,293.0
60612,293.0
60613,171.0
60614,121.0
60615,101.0
60616,105.0
60617,132.0
60618,104.0
60619,293.0
60620,293.0
60621,293.0
60622,199.0
60623,293.0
60624,101.0
60625,105.0
60626,101.0
60627,105.0
60628,171.0
60629,440.0
60630,293.0
60631,293.0
60632,171.0
60633,293.0
60634,199.0
60635,334.0
60636,334.0
60637,293.0
60638,293.0
60639,199.0
60640,171.0
60641,293.0
60642,293.0
60643,293.0
60644,293.0
60645,558.0
60646,171.0
60647,171.0
60648,293.0
60649,293.0
60650,293.0
60651,199.0
60652,333.0
60653,132.0
60654,121.0
60655,101.0
60656,105.0
60657,132.0
60658,104.0
60659,101.0
60660,105.0
60661,111.0
60662,111.0
60663,160.0
60664,111.0
60665,31.0
60666,160.0
60667,31.0
60668,160.0
60669,111.0
60670,160.0
60671,160.0
60672,111.0
60673,326.2664533795635
60674,204.0
60675,272.0
60676,272.0
60677,145.0
60678,204.0
60679,353.0
60680,132.0
60681,133.0
60682,104.0
60683,132.0
60684,133.0
60685,105.0
60686,104.0
60687,61.0
60688,250.0
60689,96.0
60690,96.0
60691,438.0
60692,438.0
60693,324.0
60694,96.0
60695,124.0
60696,108.0
60697,96.0
60698,124.0
60699,124.0
60700,96.0
60701,231.0
60702,231.0
60703,32.0
60704,32.0
60705,292.0
60706,292.0
60707,292.0
60708,51.0
60709,156.0
60710,51.0
60711,622.0
60712,372.0
60713,344.0
60714,177.0
60715,190.0
60716,511.0
60717,324.0
60718,166.0
60719,171.0
60720,264.0
60721,264.0
60722,457.0
60723,457.0
60724,264.0
60725,264.0
60726,264.0
60727,245.0
60728,166.0
60729,190.0
60730,457.0
60731,190.0
60732,511.0
60733,324.0
60734,264.0
60735,264.0
60736,457.0
60737,177.0
60738,344.0
60739,919.0
60740,919.0
60741,147.0
60742,147.0
60743,831.0
60744,831.0
60745,339.0
60746,339.0
60747,133.0
60748,168.0
60749,168.0
60750,339.0
60751,559.0
60752,559.0
60753,919.0
60754,919.0
60755,208.0
60756,208.0
60757,208.0
60758,168.0
60759,208.0
60760,130.0
60761,177.0
60762,638.0
60763,92.0
60764,95.0
60765,749.0
60766,152.0
60767,417.0
60768,230.0
60769,232.0
60770,224.0
60771,278.0
60772,278.0
60773,133.0
60774,133.0
60775,133.0
60776,133.0
60777,89.0
60778,89.0
60779,89.0
60780,89.0
60781,89.0
60782,357.0
60783,266.0
60784,266.0
60785,266.0
60786,172.0
60787,172.0
60788,172.0
60789,172.0
60790,172.0
60791,172.0
60792,172.0
60793,172.0
60794,308.0
60795,308.0
60796,165.0
60797,165.0
60798,165.0
60799,165.0
60800,434.0
60801,434.0
60802,434.0
60803,283.0
60804,283.0
60805,283.0
60806,172.0
60807,172.0
60808,172.0
60809,172.0
60810,172.0
60811,172.0
60812,172.0
60813,239.0
60814,239.0
60815,239.0
60816,239.0
60817,239.0
60818,239.0
60819,239.0
60820,165.0
60821,165.0
60822,165.0
60823,165.0
60824,165.0
60825,360.0
60826,360.0
60827,360.0
60828,345.0
60829,345.0
60830,230.0
60831,232.0
60832,232.0
60833,232.0
60834,232.0
60835,137.0
60836,137.0
60837,137.0
60838,125.0
60839,125.0
60840,125.0
60841,125.0
60842,125.0
60843,233.0
60844,233.0
60845,233.0
60846,248.0
60847,233.0
60848,233.0
60849,94.0
60850,94.0
60851,94.0
60852,110.0
60853,110.0
60854,110.0
60855,100.0
60856,100.0
60857,100.0
60858,100.0
60859,100.0
60860,162.0
60861,162.0
60862,162.0
60863,162.0
60864,336.0
60865,336.0
60866,336.0
60867,336.0
60868,112.0
60869,112.0
60870,112.0
60871,112.0
60872,273.0
60873,392.0
60874,190.0
60875,774.0
60876,395.0
60877,774.0
60878,395.0
60879,662.0
60880,662.0
60881,387.0
60882,658.0
60883,387.0
60884,658.0
60885,469.0
60886,463.0
60887,291.0
60888,442.0
60889,474.0
60890,291.0
60891,285.0
60892,305.0
60893,305.0
60894,181.0
60895,228.0
60896,181.0
60897,261.0
60898,422.0
60899,181.0
60900,113.0
60901,121.0
60902,422.0
60903,277.0
60904,177.0
60905,214.0
60906,177.0
60907,214.0
60908,214.0
60909,186.0
60910,213.0
60911,157.0
60912,244.0
60913,212.0
60914,274.0
60915,212.0
60916,186.0
60917,157.0
60918,168.0
60919,212.0
60920,274.0
60921,212.0
60922,251.0
60923,285.0
60924,193.0
60925,362.0
60926,228.0
60927,379.0
60928,253.0
60929,295.0
60930,340.0
60931,295.0
60932,340.0
60933,295.0
60934,286.0
60935,370.0
60936,370.0
60937,370.0
60938,370.0
60939,370.0
60940,370.0
60941,370.0
60942,354.0
60943,354.0
60944,354.0
60945,354.0
60946,354.0
60947,354.0
60948,354.0
60949,354.0
60950,354.0
60951,354.0
60952,354.0
60953,366.0
60954,366.0
60955,604.0
60956,97.0
60957,97.0
60958,97.0
60959,177.0
60960,177.0
60961,177.0
60962,101.0
60963,101.0
60964,101.0
60965,177.0
60966,177.0
60967,177.0
60968,101.0
60969,101.0
60970,101.0
60971,177.0
60972,177.0
60973,177.0
60974,168.0
60975,168.0
60976,296.0
60977,296.0
60978,157.0
60979,570.0
60980,570.0
60981,277.0
60982,295.0
60983,295.0
60984,269.0
60985,269.0
60986,269.0
60987,266.0
60988,266.0
60989,266.0
60990,158.0
60991,158.0
60992,158.0
60993,158.0
60994,215.0
60995,45.0
60996,45.0
60997,45.0
60998,359.0
60999,359.0
61000,359.0
61001,399.0
61002,259.0
61003,259.0
61004,259.0
61005,259.0
61006,191.0
61007,191.0
61008,259.0
61009,259.0
61010,191.0
61011,179.0
61012,179.0
61013,120.0
61014,120.0
61015,101.0
61016,101.0
61017,101.0
61018,177.0
61019,177.0
61020,177.0
61021,101.0
61022,101.0
61023,101.0
61024,177.0
61025,177.0
61026,177.0
61027,295.0
61028,295.0
61029,295.0
61030,269.0
61031,269.0
61032,269.0
61033,266.0
61034,266.0
61035,266.0
61036,158.0
61037,158.0
61038,158.0
61039,158.0
61040,158.0
61041,158.0
61042,215.0
61043,215.0
61044,278.0
61045,278.0
61046,278.0
61047,240.0
61048,240.0
61049,240.0
61050,279.0
61051,279.0
61052,279.0
61053,300.0
61054,300.0
61055,300.0
61056,220.0
61057,220.0
61058,220.0
61059,266.0
61060,273.0
61061,273.0
61062,273.0
61063,388.0
61064,388.0
61065,388.0
61066,353.0
61067,353.0
61068,353.0
61069,226.0
61070,226.0
61071,226.0
61072,265.0
61073,265.0
61074,224.0
61075,224.0
61076,239.0
61077,239.0
61078,239.0
61079,180.0
61080,180.0
61081,180.0
61082,180.0
61083,180.0
61084,180.0
61085,190.0
61086,190.0
61087,190.0
61088,324.0
61089,376.0
61090,59.0
61091,59.0
61092,494.0
61093,494.0
61094,181.0
61095,388.0
61096,388.0
61097,388.0
61098,353.0
61099,353.0
61100,353.0
61101,341.0
61102,341.0
61103,341.0
61104,226.0
61105,226.0
61106,226.0
61107,265.0
61108,265.0
61109,224.0
61110,224.0
61111,224.0
61112,224.0
61113,224.0
61114,239.0
61115,239.0
61116,239.0
61117,180.0
61118,180.0
61119,180.0
61120,180.0
61121,180.0
61122,180.0
61123,190.0
61124,190.0
61125,190.0
61126,190.0
61127,190.0
61128,190.0
61129,324.0
61130,324.0
61131,433.0
61132,433.0
61133,72.0
61134,59.0
61135,494.0
61136,494.0
61137,181.0
61138,353.0
61139,353.0
61140,353.0
61141,353.0
61142,388.0
61143,388.0
61144,388.0
61145,388.0
61146,341.0
61147,341.0
61148,341.0
61149,265.0
61150,265.0
61151,145.0
61152,145.0
61153,145.0
61154,273.0
61155,273.0
61156,273.0
61157,273.0
61158,446.0
61159,446.0
61160,446.0
61161,446.0
61162,180.0
61163,180.0
61164,180.0
61165,180.0
61166,239.0
61167,239.0
61168,239.0
61169,239.0
61170,180.0
61171,180.0
61172,180.0
61173,190.0
61174,190.0
61175,190.0
61176,190.0
61177,190.0
61178,190.0
61179,190.0
61180,283.0
61181,283.0
61182,283.0
61183,108.0
61184,108.0
61185,108.0
61186,324.0
61187,324.0
61188,324.0
61189,433.0
61190,433.0
61191,433.0
61192,72.0
61193,72.0
61194,59.0
61195,57.0
61196,57.0
61197,494.0
61198,494.0
61199,494.0
61200,181.0
61201,353.0
61202,353.0
61203,353.0
61204,353.0
61205,388.0
61206,388.0
61207,388.0
61208,388.0
61209,341.0
61210,341.0
61211,341.0
61212,265.0
61213,265.0
61214,145.0
61215,145.0
61216,145.0
61217,273.0
61218,273.0
61219,273.0
61220,273.0
61221,446.0
61222,446.0
61223,446.0
61224,446.0
61225,180.0
61226,180.0
61227,180.0
61228,278.0
61229,278.0
61230,278.0
61231,278.0
61232,180.0
61233,180.0
61234,180.0
61235,190.0
61236,190.0
61237,190.0
61238,190.0
61239,190.0
61240,190.0
61241,190.0
61242,283.0
61243,283.0
61244,283.0
61245,108.0
61246,108.0
61247,108.0
61248,324.0
61249,324.0
61250,324.0
61251,433.0
61252,433.0
61253,433.0
61254,72.0
61255,72.0
61256,72.0
61257,57.0
61258,57.0
61259,57.0
61260,494.0
61261,494.0
61262,494.0
61263,101.0
61264,177.0
61265,168.0
61266,168.0
61267,296.0
61268,296.0
61269,157.0
61270,157.0
61271,570.0
61272,571.0
61273,266.0
61274,158.0
61275,158.0
61276,215.0
61277,240.0
61278,278.0
61279,220.0
61280,300.0
61281,273.0
61282,101.0
61283,157.0
61284,157.0
61285,570.0
61286,570.0
61287,177.0
61288,266.0
61289,158.0
61290,158.0
61291,215.0
61292,240.0
61293,278.0
61294,220.0
61295,266.0
61296,273.0
61297,98.0
61298,117.0
61299,117.0
61300,117.0
61301,117.0
61302,182.0
61303,182.0
61304,280.0
61305,280.0
61306,280.0
61307,400.0
61308,400.0
61309,94.0
61310,94.0
61311,94.0
61312,94.0
61313,280.0
61314,280.0
61315,63.0
61316,63.0
61317,50.0
61318,50.0
61319,316.0
61320,316.0
61321,280.0
61322,280.0
61323,280.0
61324,280.0
61325,400.0
61326,400.0
61327,94.0
61328,94.0
61329,94.0
61330,94.0
61331,280.0
61332,280.0
61333,63.0
61334,63.0
61335,50.0
61336,50.0
61337,316.0
61338,316.0
61339,280.0
61340,280.0
61341,94.0
61342,94.0
61343,94.0
61344,94.0
61345,94.0
61346,94.0
61347,94.0
61348,94.0
61349,94.0
61350,94.0
61351,94.0
61352,94.0
61353,94.0
61354,280.0
61355,280.0
61356,280.0
61357,280.0
61358,280.0
61359,280.0
61360,280.0
61361,280.0
61362,280.0
61363,333.0
61364,333.0
61365,177.0
61366,177.0
61367,177.0
61368,390.0
61369,390.0
61370,390.0
61371,390.0
61372,61.0
61373,63.0
61374,63.0
61375,63.0
61376,50.0
61377,50.0
61378,50.0
61379,50.0
61380,117.0
61381,280.0
61382,280.0
61383,268.0
61384,268.0
61385,268.0
61386,94.0
61387,94.0
61388,94.0
61389,94.0
61390,94.0
61391,94.0
61392,94.0
61393,94.0
61394,94.0
61395,94.0
61396,94.0
61397,94.0
61398,280.0
61399,280.0
61400,280.0
61401,280.0
61402,280.0
61403,128.0
61404,128.0
61405,333.0
61406,333.0
61407,177.0
61408,177.0
61409,390.0
61410,390.0
61411,61.0
61412,63.0
61413,63.0
61414,63.0
61415,61.0
61416,63.0
61417,63.0
61418,63.0
61419,50.0
61420,50.0
61421,50.0
61422,50.0
61423,177.0
61424,177.0
61425,268.0
61426,268.0
61427,268.0
61428,268.0
61429,327.0
61430,327.0
61431,215.0
61432,215.0
61433,408.0
61434,408.0
61435,408.0
61436,137.0
61437,137.0
61438,137.0
61439,158.0
61440,158.0
61441,158.0
61442,144.0
61443,144.0
61444,570.0
61445,570.0
61446,362.0
61447,362.0
61448,362.0
61449,297.0
61450,297.0
61451,297.0
61452,215.0
61453,215.0
61454,215.0
61455,215.0
61456,300.0
61457,300.0
61458,300.0
61459,220.0
61460,220.0
61461,220.0
61462,279.0
61463,279.0
61464,279.0
61465,285.0
61466,285.0
61467,250.0
61468,250.0
61469,178.0
61470,178.0
61471,220.0
61472,220.0
61473,220.0
61474,220.0
61475,235.0
61476,235.0
61477,235.0
61478,220.0
61479,220.0
61480,220.0
61481,220.0
61482,451.0
61483,451.0
61484,451.0
61485,451.0
61486,205.0
61487,205.0
61488,205.0
61489,390.0
61490,390.0
61491,390.0
61492,390.0
61493,390.0
61494,165.0
61495,165.0
61496,165.0
61497,145.0
61498,145.0
61499,145.0
61500,337.0
61501,337.0
61502,337.0
61503,177.0
61504,177.0
61505,177.0
61506,243.0
61507,243.0
61508,220.0
61509,220.0
61510,220.0
61511,235.0
61512,235.0
61513,235.0
61514,220.0
61515,220.0
61516,220.0
61517,451.0
61518,451.0
61519,451.0
61520,205.0
61521,205.0
61522,205.0
61523,390.0
61524,390.0
61525,390.0
61526,390.0
61527,390.0
61528,165.0
61529,165.0
61530,165.0
61531,337.0
61532,337.0
61533,337.0
61534,145.0
61535,145.0
61536,145.0
61537,243.0
61538,243.0
61539,346.0
61540,275.0
61541,275.0
61542,239.0
61543,283.0
61544,181.0
61545,181.0
61546,181.0
61547,333.0
61548,333.0
61549,333.0
61550,143.0
61551,143.0
61552,275.0
61553,275.0
61554,240.0
61555,326.0
61556,326.0
61557,283.0
61558,239.0
61559,240.0
61560,240.0
61561,81.0
61562,81.0
61563,156.0
61564,430.0
61565,430.0
61566,549.0
61567,549.0
61568,436.0
61569,155.0
61570,431.0
61571,431.0
61572,155.0
61573,355.0
61574,355.0
61575,436.0
61576,436.0
61577,240.0
61578,240.0
61579,240.0
61580,240.0
61581,260.0
61582,260.0
61583,122.0
61584,122.0
61585,549.0
61586,549.0
61587,280.0
61588,625.0
61589,81.0
61590,81.0
61591,199.0
61592,199.0
61593,199.0
61594,199.0
61595,463.0
61596,231.0
61597,220.0
61598,295.0
61599,295.0
61600,352.0
61601,352.0
61602,310.0
61603,175.0
61604,179.0
61605,175.0
61606,179.0
61607,173.0
61608,201.0
61609,173.0
61610,201.0
61611,268.0
61612,268.0
61613,154.0
61614,154.0
61615,125.0
61616,243.0
61617,300.0
61618,341.0
61619,60.0
61620,215.0
61621,215.0
61622,130.0
61623,130.0
61624,215.0
61625,215.0
61626,130.0
61627,130.0
61628,215.0
61629,215.0
61630,130.0
61631,130.0
61632,215.0
61633,215.0
61634,130.0
61635,130.0
61636,215.0
61637,215.0
61638,130.0
61639,130.0
61640,215.0
61641,215.0
61642,130.0
61643,130.0
61644,257.0
61645,257.0
61646,257.0
61647,257.0
61648,257.0
61649,257.0
61650,257.0
61651,257.0
61652,257.0
61653,257.0
61654,257.0
61655,257.0
61656,257.0
61657,257.0
61658,257.0
61659,257.0
61660,257.0
61661,257.0
61662,257.0
61663,257.0
61664,257.0
61665,257.0
61666,257.0
61667,257.0
61668,155.0
61669,178.0
61670,155.0
61671,178.0
61672,184.0
61673,157.0
61674,184.0
61675,157.0
61676,451.0
61677,228.0
61678,451.0
61679,228.0
61680,388.0
61681,255.0
61682,388.0
61683,255.0
61684,190.0
61685,329.0
61686,190.0
61687,329.0
61688,193.0
61689,193.0
61690,379.0
61691,300.0
61692,190.0
61693,190.0
61694,228.0
61695,228.0
61696,379.0
61697,300.0
61698,155.0
61699,178.0
61700,155.0
61701,178.0
61702,184.0
61703,157.0
61704,184.0
61705,157.0
61706,451.0
61707,228.0
61708,451.0
61709,228.0
61710,388.0
61711,255.0
61712,388.0
61713,255.0
61714,190.0
61715,329.0
61716,190.0
61717,329.0
61718,193.0
61719,193.0
61720,162.0
61721,181.0
61722,162.0
61723,181.0
61724,162.0
61725,181.0
61726,269.0
61727,143.0
61728,269.0
61729,143.0
61730,269.0
61731,143.0
61732,613.0
61733,397.0
61734,613.0
61735,397.0
61736,473.0
61737,397.0
61738,473.0
61739,397.0
61740,159.0
61741,81.0
61742,159.0
61743,81.0
61744,81.0
61745,81.0
61746,162.0
61747,181.0
61748,162.0
61749,181.0
61750,162.0
61751,181.0
