,fuel_cost_10000-12000_miles
21257,541.8692
21258,541.8692
21259,541.8692
21260,541.8692
21261,541.8692
21262,541.8692
21263,541.8692
21264,541.8692
21265,541.8692
21266,541.8692
21267,541.8692
21268,541.8692
21269,541.8692
21270,541.8692
21271,541.8692
21272,541.8692
21273,541.8692
21274,541.8692
21275,541.8692
21276,541.8692
21277,541.8692
21278,541.8692
21279,541.8692
21280,541.8692
21281,541.8692
21282,541.8692
21283,541.8692
21284,541.8692
21285,541.8692
21286,541.8692
21287,541.8692
21288,541.8692
21289,541.8692
21290,541.8692
21291,541.8692
21292,541.8692
21293,541.8692
21294,541.8692
21295,541.8692
21296,541.8692
21297,541.8692
21298,541.8692
21299,541.8692
21300,541.8692
21301,541.8692
21302,541.8692
21303,541.8692
21304,541.8692
21305,541.8692
21306,541.8692
21307,541.8692
21308,541.8692
21309,541.8692
21310,541.8692
21311,541.8692
21312,541.8692
21313,541.8692
21314,541.8692
21315,541.8692
21316,541.8692
21317,541.8692
21318,541.8692
21319,541.8692
21320,541.8692
21321,541.8692
21322,541.8692
21323,541.8692
21324,541.8692
21325,541.8692
21326,541.8692
21327,541.8692
21328,541.8692
21329,541.8692
21330,541.8692
21331,541.8692
21332,541.8692
21333,541.8692
21334,541.8692
21335,541.8692
21336,541.8692
21337,541.8692
21338,541.8692
21339,541.8692
21340,541.8692
21341,541.8692
21342,541.8692
21343,541.8692
21344,541.8692
21345,541.8692
21346,541.8692
21347,541.8692
21348,541.8692
21349,541.8692
21350,541.8692
21351,541.8692
21352,541.8692
21353,541.8692
21354,541.8692
21355,541.8692
21356,541.8692
21357,541.8692
21358,541.8692
21359,541.8692
21360,541.8692
21361,541.8692
21362,541.8692
21363,541.8692
21364,541.8692
21365,541.8692
21366,541.8692
21367,541.8692
21368,541.8692
21369,541.8692
21370,541.8692
21371,541.8692
21372,541.8692
21373,541.8692
21374,541.8692
21375,541.8692
21376,541.8692
21377,541.8692
21378,541.8692
21379,541.8692
21380,541.8692
21381,541.8692
21382,541.8692
21383,541.8692
21384,541.8692
21385,541.8692
21386,541.8692
21387,541.8692
21388,541.8692
21389,541.8692
21390,541.8692
21391,541.8692
21392,541.8692
21393,541.8692
21394,541.8692
21395,541.8692
21396,541.8692
21397,541.8692
21398,541.8692
21399,541.8692
21400,541.8692
21401,541.8692
21402,541.8692
21403,541.8692
21404,541.8692
21405,541.8692
21406,541.8692
21407,541.8692
21408,541.8692
21409,541.8692
21410,541.8692
21411,541.8692
21412,541.8692
21413,541.8692
21414,541.8692
21415,541.8692
21416,541.8692
21417,541.8692
21418,541.8692
21419,541.8692
21420,541.8692
21421,541.8692
21422,541.8692
21423,541.8692
21424,541.8692
21425,541.8692
21426,541.8692
21427,541.8692
21428,541.8692
21429,541.8692
21430,541.8692
21431,541.8692
21432,541.8692
21433,541.8692
21434,541.8692
21435,541.8692
21436,541.8692
21437,541.8692
21438,541.8692
21439,541.8692
21440,541.8692
21441,541.8692
21442,541.8692
21443,541.8692
21444,541.8692
21445,541.8692
21446,541.8692
21447,541.8692
21448,541.8692
21449,541.8692
21450,541.8692
21451,541.8692
21452,541.8692
21453,541.8692
21454,541.8692
21455,541.8692
21456,541.8692
21457,541.8692
21458,541.8692
21459,541.8692
21460,541.8692
21461,541.8692
21462,541.8692
21463,541.8692
21464,541.8692
21465,541.8692
21466,541.8692
21467,541.8692
21468,541.8692
21469,541.8692
21470,541.8692
21471,541.8692
21472,541.8692
21473,541.8692
21474,541.8692
21475,541.8692
21476,541.8692
21477,541.8692
21478,541.8692
21479,541.8692
21480,541.8692
21481,541.8692
21482,541.8692
21483,541.8692
21484,541.8692
21485,541.8692
21486,541.8692
21487,541.8692
21488,541.8692
21489,541.8692
21490,541.8692
21491,541.8692
21492,541.8692
21493,541.8692
21494,541.8692
21495,541.8692
21496,541.8692
21497,541.8692
21498,541.8692
21499,541.8692
21500,541.8692
21501,541.8692
21502,541.8692
21503,541.8692
21504,541.8692
21505,541.8692
21506,541.8692
21507,541.8692
21508,541.8692
21509,541.8692
21510,541.8692
21511,541.8692
21512,541.8692
21513,541.8692
21514,541.8692
21515,541.8692
21516,541.8692
21517,541.8692
21518,541.8692
21519,541.8692
21520,541.8692
21521,541.8692
21522,541.8692
21523,541.8692
21524,541.8692
21525,541.8692
21526,541.8692
21527,541.8692
21528,541.8692
21529,541.8692
21530,541.8692
21531,541.8692
21532,541.8692
21533,541.8692
21534,541.8692
21535,541.8692
21536,541.8692
21537,541.8692
21538,541.8692
21539,541.8692
21540,541.8692
21541,541.8692
21542,541.8692
21543,541.8692
21544,541.8692
21545,541.8692
21546,541.8692
21547,541.8692
21548,541.8692
21549,541.8692
21550,541.8692
21551,541.8692
21552,541.8692
21553,541.8692
21554,541.8692
21555,541.8692
21556,541.8692
21557,541.8692
21558,541.8692
21559,541.8692
21560,541.8692
21561,541.8692
21562,541.8692
21563,541.8692
21564,541.8692
21565,541.8692
21566,541.8692
21567,541.8692
21568,541.8692
21569,541.8692
21570,541.8692
21571,541.8692
21572,541.8692
21573,541.8692
21574,541.8692
21575,541.8692
21576,541.8692
21577,541.8692
21578,541.8692
21579,541.8692
21580,541.8692
21581,541.8692
21582,541.8692
21583,541.8692
21584,541.8692
21585,541.8692
21586,541.8692
21587,541.8692
21588,541.8692
21589,541.8692
21590,541.8692
21591,541.8692
21592,541.8692
21593,541.8692
21594,541.8692
21595,541.8692
21596,541.8692
21597,541.8692
21598,541.8692
21599,541.8692
21600,541.8692
21601,541.8692
21602,541.8692
21603,541.8692
21604,541.8692
21605,541.8692
21606,541.8692
21607,541.8692
21608,541.8692
21609,541.8692
21610,541.8692
21611,541.8692
21612,541.8692
21613,541.8692
21614,541.8692
21615,541.8692
21616,541.8692
21617,541.8692
21618,541.8692
21619,541.8692
21620,541.8692
21621,541.8692
21622,541.8692
21623,541.8692
21624,541.8692
21625,541.8692
21626,541.8692
21627,541.8692
21628,541.8692
21629,541.8692
21630,541.8692
21631,541.8692
21632,541.8692
21633,541.8692
21634,541.8692
21635,541.8692
21636,541.8692
21637,541.8692
21638,541.8692
21639,541.8692
21640,541.8692
21641,541.8692
21642,541.8692
21643,541.8692
21644,541.8692
21645,541.8692
21646,541.8692
21647,541.8692
21648,541.8692
21649,541.8692
21650,541.8692
21651,541.8692
21652,541.8692
21653,541.8692
21654,541.8692
21655,541.8692
21656,541.8692
21657,541.8692
21658,541.8692
21659,541.8692
21660,541.8692
21661,541.8692
21662,541.8692
21663,541.8692
21664,541.8692
21665,541.8692
21666,541.8692
21667,541.8692
21668,541.8692
21669,541.8692
21670,541.8692
21671,541.8692
21672,541.8692
21673,541.8692
21674,541.8692
21675,541.8692
21676,541.8692
21677,541.8692
21678,541.8692
21679,541.8692
21680,541.8692
21681,541.8692
21682,541.8692
21683,541.8692
21684,541.8692
21685,541.8692
21686,541.8692
21687,541.8692
21688,541.8692
21689,541.8692
21690,541.8692
21691,541.8692
21692,541.8692
21693,541.8692
21694,541.8692
21695,541.8692
21696,541.8692
21697,541.8692
21698,541.8692
21699,541.8692
21700,541.8692
21701,541.8692
21702,541.8692
21703,541.8692
21704,541.8692
21705,541.8692
21706,541.8692
21707,541.8692
21708,541.8692
21709,541.8692
21710,541.8692
21711,541.8692
21712,541.8692
21713,541.8692
21714,541.8692
21715,541.8692
21716,541.8692
21717,541.8692
21718,541.8692
21719,541.8692
21720,541.8692
21721,541.8692
21722,541.8692
21723,541.8692
21724,541.8692
21725,541.8692
21726,541.8692
21727,541.8692
21728,541.8692
21729,541.8692
21730,541.8692
21731,541.8692
21732,541.8692
21733,541.8692
21734,541.8692
21735,541.8692
21736,541.8692
21737,541.8692
21738,541.8692
21739,541.8692
21740,541.8692
21741,541.8692
21742,541.8692
21743,541.8692
21744,541.8692
21745,541.8692
21746,541.8692
21747,541.8692
21748,541.8692
21749,541.8692
21750,541.8692
21751,541.8692
21752,541.8692
21753,541.8692
21754,541.8692
21755,541.8692
21756,541.8692
21757,541.8692
21758,541.8692
21759,541.8692
21760,541.8692
21761,541.8692
21762,541.8692
21763,541.8692
21764,541.8692
21765,541.8692
21766,541.8692
21767,541.8692
21768,541.8692
21769,541.8692
21770,541.8692
21771,541.8692
21772,541.8692
21773,541.8692
21774,541.8692
21775,541.8692
21776,541.8692
21777,541.8692
21778,541.8692
21779,541.8692
21780,541.8692
21781,541.8692
21782,541.8692
21783,541.8692
21784,541.8692
21785,541.8692
21786,541.8692
21787,541.8692
21788,541.8692
21789,541.8692
21790,541.8692
21791,541.8692
21792,541.8692
21793,541.8692
21794,541.8692
21795,541.8692
21796,541.8692
21797,541.8692
21798,541.8692
21799,541.8692
21800,541.8692
21801,541.8692
21802,541.8692
21803,541.8692
21804,541.8692
21805,541.8692
21806,541.8692
21807,541.8692
21808,541.8692
21809,541.8692
21810,541.8692
21811,541.8692
21812,541.8692
21813,541.8692
21814,541.8692
21815,541.8692
21816,541.8692
21817,541.8692
21818,541.8692
21819,541.8692
21820,541.8692
21821,541.8692
21822,541.8692
21823,541.8692
21824,541.8692
21825,541.8692
21826,541.8692
21827,541.8692
21828,541.8692
21829,541.8692
21830,541.8692
21831,541.8692
21832,541.8692
21833,541.8692
21834,541.8692
21835,541.8692
21836,541.8692
21837,541.8692
21838,541.8692
21839,541.8692
21840,541.8692
21841,541.8692
21842,541.8692
21843,541.8692
21844,541.8692
21845,541.8692
21846,541.8692
21847,541.8692
21848,541.8692
21849,541.8692
21850,541.8692
21851,541.8692
21852,541.8692
21853,541.8692
21854,541.8692
21855,541.8692
21856,541.8692
21857,541.8692
21858,541.8692
21859,541.8692
21860,541.8692
21861,541.8692
21862,541.8692
21863,541.8692
21864,541.8692
21865,541.8692
21866,541.8692
21867,541.8692
21868,541.8692
21869,541.8692
21870,541.8692
21871,541.8692
21872,541.8692
21873,541.8692
21874,541.8692
21875,541.8692
21876,541.8692
21877,541.8692
21878,541.8692
21879,541.8692
21880,541.8692
21881,541.8692
21882,541.8692
21883,541.8692
21884,541.8692
21885,541.8692
21886,541.8692
21887,541.8692
21888,541.8692
21889,541.8692
21890,541.8692
21891,541.8692
21892,541.8692
21893,541.8692
21894,541.8692
21895,541.8692
21896,541.8692
21897,541.8692
21898,541.8692
21899,541.8692
21900,541.8692
21901,541.8692
21902,541.8692
21903,541.8692
21904,541.8692
21905,541.8692
21906,541.8692
21907,541.8692
21908,541.8692
21909,541.8692
21910,541.8692
21911,541.8692
21912,541.8692
21913,541.8692
21914,541.8692
21915,541.8692
21916,541.8692
21917,541.8692
21918,541.8692
21919,541.8692
21920,541.8692
21921,541.8692
21922,541.8692
21923,541.8692
21924,541.8692
21925,541.8692
21926,541.8692
21927,541.8692
21928,541.8692
21929,541.8692
21930,541.8692
21931,541.8692
21932,541.8692
21933,541.8692
21934,541.8692
21935,541.8692
21936,541.8692
21937,541.8692
21938,541.8692
21939,541.8692
21940,541.8692
21941,541.8692
21942,541.8692
21943,541.8692
21944,541.8692
21945,541.8692
21946,541.8692
21947,541.8692
21948,541.8692
21949,541.8692
21950,541.8692
21951,541.8692
21952,541.8692
21953,541.8692
21954,541.8692
21955,541.8692
21956,541.8692
21957,541.8692
21958,541.8692
21959,541.8692
21960,541.8692
21961,541.8692
21962,541.8692
21963,541.8692
21964,541.8692
21965,541.8692
21966,541.8692
21967,541.8692
21968,541.8692
21969,541.8692
21970,541.8692
21971,541.8692
21972,541.8692
21973,541.8692
21974,541.8692
21975,541.8692
21976,541.8692
21977,541.8692
21978,541.8692
21979,541.8692
21980,541.8692
21981,541.8692
21982,541.8692
21983,541.8692
21984,541.8692
21985,541.8692
21986,541.8692
21987,541.8692
21988,541.8692
21989,541.8692
21990,541.8692
21991,541.8692
21992,541.8692
21993,541.8692
21994,541.8692
21995,541.8692
21996,541.8692
21997,541.8692
21998,541.8692
21999,541.8692
22000,541.8692
22001,541.8692
22002,541.8692
22003,541.8692
22004,541.8692
22005,541.8692
22006,541.8692
22007,541.8692
22008,541.8692
22009,541.8692
22010,541.8692
22011,541.8692
22012,541.8692
22013,541.8692
22014,541.8692
22015,541.8692
22016,541.8692
22017,541.8692
22018,541.8692
22019,541.8692
22020,541.8692
22021,541.8692
22022,541.8692
22023,541.8692
22024,541.8692
22025,541.8692
22026,541.8692
22027,541.8692
22028,541.8692
22029,541.8692
22030,541.8692
22031,541.8692
22032,541.8692
22033,541.8692
22034,541.8692
22035,541.8692
22036,541.8692
22037,541.8692
22038,541.8692
22039,541.8692
22040,541.8692
22041,541.8692
22042,541.8692
22043,541.8692
22044,541.8692
22045,541.8692
22046,541.8692
22047,541.8692
22048,541.8692
22049,541.8692
22050,541.8692
22051,541.8692
22052,541.8692
22053,541.8692
22054,541.8692
22055,541.8692
22056,541.8692
22057,541.8692
22058,541.8692
22059,541.8692
22060,541.8692
22061,541.8692
22062,541.8692
22063,541.8692
22064,541.8692
22065,541.8692
22066,541.8692
22067,541.8692
22068,541.8692
22069,541.8692
22070,541.8692
22071,541.8692
22072,541.8692
22073,541.8692
22074,541.8692
22075,541.8692
22076,541.8692
22077,541.8692
22078,541.8692
22079,541.8692
22080,541.8692
22081,541.8692
22082,541.8692
22083,541.8692
22084,541.8692
22085,541.8692
22086,541.8692
22087,541.8692
22088,541.8692
22089,541.8692
22090,541.8692
22091,541.8692
22092,541.8692
22093,541.8692
22094,541.8692
22095,541.8692
22096,541.8692
22097,541.8692
22098,541.8692
22099,541.8692
22100,541.8692
22101,541.8692
22102,541.8692
22103,541.8692
22104,541.8692
22105,541.8692
22106,541.8692
22107,541.8692
22108,541.8692
22109,541.8692
22110,541.8692
22111,541.8692
22112,541.8692
22113,541.8692
22114,541.8692
22115,541.8692
22116,541.8692
22117,541.8692
22118,541.8692
22119,541.8692
22120,541.8692
22121,541.8692
22122,541.8692
22123,541.8692
22124,541.8692
22125,541.8692
22126,541.8692
22127,541.8692
22128,541.8692
22129,541.8692
22130,541.8692
22131,541.8692
22132,541.8692
22133,541.8692
22134,541.8692
22135,541.8692
22136,541.8692
22137,541.8692
22138,541.8692
22139,541.8692
22140,541.8692
22141,541.8692
22142,541.8692
22143,541.8692
22144,541.8692
22145,541.8692
22146,541.8692
22147,541.8692
22148,541.8692
22149,541.8692
22150,541.8692
22151,541.8692
22152,541.8692
22153,541.8692
22154,541.8692
22155,541.8692
22156,541.8692
22157,541.8692
22158,541.8692
22159,541.8692
22160,541.8692
22161,541.8692
22162,541.8692
22163,541.8692
22164,541.8692
22165,541.8692
22166,541.8692
22167,541.8692
22168,541.8692
22169,541.8692
22170,541.8692
22171,541.8692
22172,541.8692
22173,541.8692
22174,541.8692
22175,541.8692
22176,541.8692
22177,541.8692
22178,541.8692
22179,541.8692
22180,541.8692
22181,541.8692
22182,541.8692
22183,541.8692
22184,541.8692
22185,541.8692
22186,541.8692
22187,541.8692
22188,541.8692
22189,541.8692
22190,541.8692
22191,541.8692
22192,541.8692
22193,541.8692
22194,541.8692
22195,541.8692
22196,541.8692
22197,541.8692
22198,541.8692
22199,541.8692
22200,541.8692
22201,541.8692
22202,541.8692
22203,541.8692
22204,541.8692
22205,541.8692
22206,541.8692
22207,541.8692
22208,541.8692
22209,541.8692
22210,541.8692
22211,541.8692
22212,541.8692
22213,541.8692
22214,541.8692
22215,541.8692
22216,541.8692
22217,541.8692
22218,541.8692
22219,541.8692
22220,541.8692
22221,541.8692
22222,541.8692
22223,541.8692
22224,541.8692
22225,541.8692
22226,541.8692
22227,541.8692
22228,541.8692
22229,541.8692
22230,541.8692
22231,541.8692
22232,541.8692
22233,541.8692
22234,541.8692
22235,541.8692
22236,541.8692
22237,541.8692
22238,541.8692
22239,541.8692
22240,541.8692
22241,541.8692
22242,541.8692
22243,541.8692
22244,541.8692
22245,541.8692
22246,541.8692
22247,541.8692
22248,541.8692
22249,541.8692
22250,541.8692
22251,541.8692
22252,541.8692
22253,541.8692
22254,541.8692
22255,541.8692
22256,541.8692
22257,541.8692
22258,541.8692
22259,541.8692
22260,541.8692
22261,541.8692
22262,541.8692
22263,541.8692
22264,541.8692
22265,541.8692
22266,541.8692
22267,541.8692
22268,541.8692
22269,541.8692
22270,541.8692
22271,541.8692
22272,541.8692
22273,541.8692
22274,541.8692
22275,541.8692
22276,541.8692
22277,541.8692
22278,541.8692
22279,541.8692
22280,541.8692
22281,541.8692
22282,541.8692
22283,541.8692
22284,541.8692
22285,541.8692
22286,541.8692
22287,541.8692
22288,541.8692
22289,541.8692
22290,541.8692
22291,541.8692
22292,541.8692
22293,541.8692
22294,541.8692
22295,541.8692
22296,541.8692
22297,541.8692
22298,541.8692
22299,541.8692
22300,541.8692
22301,541.8692
22302,541.8692
22303,541.8692
22304,541.8692
22305,541.8692
22306,541.8692
22307,541.8692
22308,541.8692
22309,541.8692
22310,541.8692
22311,541.8692
22312,541.8692
22313,541.8692
22314,541.8692
22315,541.8692
22316,541.8692
22317,541.8692
22318,541.8692
22319,541.8692
22320,541.8692
22321,541.8692
22322,541.8692
22323,541.8692
22324,541.8692
22325,541.8692
22326,541.8692
22327,541.8692
22328,541.8692
22329,541.8692
22330,541.8692
22331,541.8692
22332,541.8692
22333,541.8692
22334,541.8692
22335,541.8692
22336,541.8692
22337,541.8692
22338,541.8692
22339,541.8692
22340,541.8692
22341,541.8692
22342,541.8692
22343,541.8692
22344,541.8692
22345,541.8692
22346,541.8692
22347,541.8692
22348,541.8692
22349,541.8692
22350,541.8692
22351,541.8692
22352,541.8692
22353,541.8692
22354,541.8692
22355,541.8692
22356,541.8692
22357,541.8692
22358,541.8692
22359,541.8692
22360,541.8692
22361,541.8692
22362,541.8692
22363,541.8692
22364,541.8692
22365,541.8692
22366,541.8692
22367,541.8692
22368,541.8692
22369,541.8692
22370,541.8692
22371,541.8692
22372,541.8692
22373,541.8692
22374,541.8692
22375,541.8692
22376,541.8692
22377,541.8692
22378,541.8692
22379,541.8692
22380,541.8692
22381,541.8692
22382,541.8692
22383,541.8692
22384,541.8692
22385,541.8692
22386,541.8692
22387,541.8692
22388,541.8692
22389,541.8692
22390,541.8692
22391,541.8692
22392,541.8692
22393,541.8692
22394,541.8692
22395,541.8692
22396,541.8692
22397,541.8692
22398,541.8692
22399,541.8692
22400,541.8692
22401,541.8692
22402,541.8692
22403,541.8692
22404,541.8692
22405,541.8692
22406,541.8692
22407,541.8692
22408,541.8692
22409,541.8692
22410,541.8692
22411,541.8692
22412,541.8692
22413,541.8692
22414,541.8692
22415,541.8692
22416,541.8692
22417,541.8692
22418,541.8692
22419,541.8692
22420,541.8692
22421,541.8692
22422,541.8692
22423,541.8692
22424,541.8692
22425,541.8692
22426,541.8692
22427,541.8692
22428,541.8692
22429,541.8692
22430,541.8692
22431,541.8692
22432,541.8692
22433,541.8692
22434,541.8692
22435,541.8692
22436,541.8692
22437,541.8692
22438,541.8692
22439,541.8692
22440,541.8692
22441,541.8692
22442,541.8692
22443,541.8692
22444,541.8692
22445,541.8692
22446,541.8692
22447,541.8692
22448,541.8692
22449,541.8692
22450,541.8692
22451,541.8692
22452,541.8692
22453,541.8692
22454,541.8692
22455,541.8692
22456,541.8692
22457,541.8692
22458,541.8692
22459,541.8692
22460,541.8692
22461,541.8692
22462,541.8692
22463,541.8692
22464,541.8692
22465,541.8692
22466,541.8692
22467,541.8692
22468,541.8692
22469,541.8692
22470,541.8692
22471,541.8692
22472,541.8692
22473,541.8692
22474,541.8692
22475,541.8692
22476,541.8692
22477,541.8692
22478,541.8692
22479,541.8692
22480,541.8692
22481,541.8692
22482,541.8692
22483,541.8692
22484,541.8692
22485,541.8692
22486,541.8692
22487,541.8692
22488,541.8692
22489,541.8692
22490,541.8692
22491,541.8692
22492,541.8692
22493,541.8692
22494,541.8692
22495,541.8692
22496,541.8692
22497,541.8692
22498,541.8692
22499,541.8692
22500,541.8692
22501,541.8692
22502,541.8692
22503,541.8692
22504,541.8692
22505,541.8692
22506,541.8692
22507,541.8692
22508,541.8692
22509,541.8692
